,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
458,2013 VH72,0.14664094630470284,0.1369478805135639,0.14635151200714305,0.13656102541610063,45.432020394003445,"[0.0804712339182683, 0.10493410427201247, 45.43208138642967]","[0.08313706282415091, 0.10870885107693792, 45.43211898380463]","[0.0776599851705257, 0.11574802654746473, 45.43204665285197]","[0.07687493179693743, 0.11145823109044446, 45.43199959832478]","[0.08244943145106935, 0.10292591477474167, 45.43178621135926]","[0.07894572222621724, 0.10890775834507849, 45.431882946605704]","[0.07395822664020392, 0.11604905114417972, 45.43198225153852]","[0.08000172035098148, 0.10916349829369096, 45.43199042758468]","[0.08082073261426134, 0.10328642588680875, 45.432200824043946]"
459,2016 SF57,0.23467643683973435,0.24726651844232292,0.23175766903237952,0.24430375483507286,39.40335916586885,"[0.1986013909663209, 0.19440340010962928, 39.40320371502142]","[0.20602981931205916, 0.2109052405414092, 39.403689266274725]","[0.20242185662414075, 0.20751433864166274, 39.40355777559649]","[0.1709518829746878, 0.18525346522812056, 39.403036390112526]","[0.12704668365425412, 0.17172671679036125, 39.403365878758706]","[0.09485210775347025, 0.17272952696447977, 39.40324499600686]","[0.13437318983809687, 0.17663315384569286, 39.40303052189168]","[0.17674044870457278, 0.18523434138945913, 39.403625624459075]","[0.20510623967853503, 0.20382300667952705, 39.40363314780738]"
460,2013 VV71,0.06345647137321682,0.2528980969853244,0.06327459314449592,0.25139796976043605,40.5148901068431,"[0.04375830409946382, 0.23353239680635499, 40.51472565834671]","[0.04971444636214234, 0.23013716880480634, 40.514744572387315]","[0.05585878860818695, 0.23737104130449854, 40.51475956012161]","[0.053408208086617386, 0.24800430206255486, 40.514954525812556]","[0.04513926911540031, 0.2531383234096388, 40.515130019157574]","[0.04496781117050856, 0.250242085715614, 40.515077349014184]","[0.054714858522840484, 0.2421764624034128, 40.514953388172145]","[0.06188988865119167, 0.23399169766246475, 40.51491572414401]","[0.05815966553826356, 0.2330673526490421, 40.51488391239512]"
461,2012 WE37,0.261837079680801,0.40004891992635394,0.2585098817600803,0.3816613919431266,47.73291373257135,"[0.23166739714981457, 0.14510916117465625, 47.73283768973978]","[0.21851868793481344, 0.15903265368494265, 47.73261741170734]","[0.22989781389639735, 0.1661975485102822, 47.73278337694901]","[0.22374173459185676, 0.14457657299998822, 47.73305807567772]","[0.22038681047977787, 0.17008547039639538, 47.73264265781743]","[0.22634090419081518, 0.15257426368314742, 47.73301376545809]","[0.21291122712648441, 0.16216044837137975, 47.73334666651267]","[0.21994143597135496, 0.16417944790620959, 47.732935597123046]","[0.21034750203801547, 0.15472192618513986, 47.733007524916886]"
462,2014 QS510,0.5267039763194793,0.2085228124354756,0.10112783793115113,0.16517704784470555,69.31578363220326,"[0.020216623620018352, 0.03707022374693862, 69.31596411317994]","[0.018771874499719853, 0.0376979816066534, 69.31565729201658]","[0.01795976641755377, 0.03783505552813864, 69.3159285806322]","[0.01747698255221036, 0.03815701784794368, 69.31541538555574]","[0.017993113283608538, 0.03771605285152826, 69.3156396234628]","[0.018946574289757073, 0.03758083797876394, 69.31569290588493]","[0.02023074491109324, 0.03682506626108098, 69.31550783303933]","[0.021224154482850317, 0.03668979750064804, 69.31610731964392]","[0.021816763854428618, 0.036140596229362776, 69.31581429110354]"
463,2016 SJ57,0.07199691326284176,0.16343334374577587,0.07100041701711471,0.16207441052826027,36.434142117669175,"[0.07141737794189452, 0.22395613171376474, 36.43311926209967]","[0.0701675404862977, 0.2059792698125756, 36.43360557778574]","[0.06908356016701854, 0.18534158788057764, 36.434059629396536]","[0.0710308128091896, 0.1606652728049702, 36.43411290793591]","[0.07167109779105298, 0.13296393923448324, 36.434460719483]","[0.07106072073942826, 0.10963738747791135, 36.43472170948907]","[0.07120641718996684, 0.10416827348721068, 36.43468977951599]","[0.07231979609694242, 0.12030283033991941, 36.43475134450146]","[0.07195446596240444, 0.1468999156585308, 36.43434766674858]"
464,2014 UZ276,0.16535695743367548,0.1481306760475815,0.15183834318556183,0.1462590111482777,45.86949719480694,"[0.11401218326807347, 0.12109583994219858, 45.86931850325338]","[0.11637535909811839, 0.11200111184092083, 45.86957002225314]","[0.10772592544084551, 0.11202958791957428, 45.86970744326567]","[0.10735703282088818, 0.12043429901816877, 45.869388209965415]","[0.11396381316385518, 0.11862781726365575, 45.869282332601216]","[0.11186391668358454, 0.10892375093317194, 45.86947283953322]","[0.10635186290368401, 0.11152924568051774, 45.869565234779145]","[0.10974263151780883, 0.12019949050083036, 45.86938196011294]","[0.11320861316635125, 0.11609550736364503, 45.86960829585008]"
465,2015 RB280,0.07094302722471076,0.06572122521911436,0.0695748112049071,0.061272761767991964,43.78869214980856,"[0.06854207783873355, 0.05593574347546061, 43.78860836304014]","[0.06275859981248177, 0.06399389815236034, 43.78869737490606]","[0.05272870540622357, 0.05814423423285215, 43.788760685311665]","[0.05181314568851941, 0.045527660143637176, 43.78877560598671]","[0.06167107923986693, 0.04617719878249136, 43.78870146932507]","[0.06933392018128752, 0.05969206120048392, 43.78858199821043]","[0.06703929380885489, 0.06595750461068245, 43.78860259241744]","[0.057594758789444145, 0.05822250030868437, 43.78873319150426]","[0.05230473145328788, 0.04565952516298365, 43.788787346052594]"
466,2003 QW90,0.07962823809115,0.17553094427776203,0.07837259235267377,0.17443369942830556,43.76598174667174,"[0.05608042941570237, 0.14425059756433137, 43.76610481212587]","[0.06710022113619084, 0.13829004287735613, 43.7657661952028]","[0.06486155239070332, 0.1408375774710321, 43.76580577483422]","[0.0534327232665204, 0.14710522852393912, 43.766092874032864]","[0.054225288121372416, 0.14591687024895042, 43.7661048736676]","[0.06621182638352714, 0.13935763437153942, 43.76587751783014]","[0.06757315005520963, 0.1395929676804265, 43.765806039270274]","[0.05587120435816407, 0.14623888196316842, 43.76602504937358]","[0.052305790154937054, 0.14714473831684324, 43.76607554921732]"
467,2013 WA139,0.14051425106863222,0.04168960149462804,0.14048807310660594,0.0344915864698561,43.52479827760696,"[0.1306006935820233, 0.024449706205650342, 43.51962171803972]","[0.12473927355793009, 0.02264850262256701, 43.51902522774857]","[0.1292813054261447, 0.020273735835708934, 43.51943840960272]","[0.14014397991156763, 0.020185438999050873, 43.521327174424954]","[0.1475752635700499, 0.025817211054346294, 43.527573801113384]","[0.1500191726039742, 0.036747158138899, 43.53142833936858]","[0.1496239300881463, 0.04829236460569763, 43.52978919826893]","[0.14298057273469023, 0.05476403642447964, 43.52859238540952]","[0.13375913288196115, 0.052658543792827, 43.52756667925369]"
468,2013 WB139,0.03534044848616397,0.05348481312684533,0.03506291657983167,0.04694859934864416,42.913846463639906,"[0.02613116565759649, 0.02954150435524751, 42.91412605189033]","[0.03616925438127658, 0.04467656056059658, 42.913874626136426]","[0.04012682510737811, 0.055698910930823436, 42.913796148638596]","[0.03617193347636471, 0.054828953659988286, 42.913771661499425]","[0.02660773547786693, 0.04272088831324926, 42.91347398570724]","[0.01986858175844294, 0.029117690722789014, 42.913425751375875]","[0.02645821701843, 0.03406813040082836, 42.91340351981159]","[0.036374188771320384, 0.0492495061195171, 42.91373825787129]","[0.04087818509671468, 0.05732950444552708, 42.91443362583583]"
469,2006 QE181,0.03650435993454704,0.03510064742537799,0.036493445163311156,0.02462982774404846,42.51838165920016,"[0.035831565926639684, 0.010475026540748476, 42.518389237540674]","[0.04384514272192243, 0.024854362529207762, 42.51836027429838]","[0.04587789977284967, 0.03573937104865435, 42.51836599076484]","[0.04161272529626149, 0.03932286912560924, 42.518378450659746]","[0.0319751423271427, 0.03456092412945424, 42.51838676423911]","[0.02067095925096961, 0.02243804618072889, 42.51840157435418]","[0.018836026378155755, 0.008318796434210175, 42.51838654949379]","[0.029602922252685578, 0.015344099473569283, 42.51839083764914]","[0.04062577326030279, 0.03036907866640566, 42.51838471432695]"
470,2013 WC139,0.10288493202102074,0.05554353346170304,0.10280422900889606,0.05156218629198084,44.99238249712174,"[0.08341731094443006, 0.03958928475266858, 44.992440987721345]","[0.08916105434991695, 0.03419806092870874, 44.992547946301904]","[0.08074675556456228, 0.04410016606525582, 44.992371442494125]","[0.07219577217472269, 0.049139362048450576, 44.99223176927025]","[0.07832850911307786, 0.0417290293899977, 44.9923270544669]","[0.08834955536812239, 0.034675773401106065, 44.99254335545257]","[0.08602433627262882, 0.043589007728001714, 44.99250189444053]","[0.07535709169764777, 0.05031035121353058, 44.992292742722185]","[0.07442384285782865, 0.04418480504545958, 44.99227479616122]"
471,2013 UQ15,0.11998378109967263,0.458138480948372,0.11770955123527856,0.45678111715314634,42.76110204394286,"[0.027421821317956167, 0.2826319287070685, 42.76119188198278]","[0.029456570641365115, 0.2825316409112842, 42.76111246136576]","[0.031865046633312945, 0.2835138805810635, 42.760961257378696]","[0.028548220891182894, 0.2831334294908042, 42.76084224102031]","[0.031058754063912897, 0.2818859927164756, 42.76094115312629]","[0.028701217178629647, 0.2841865308825716, 42.76105985673598]","[0.03148590063621198, 0.28303060262414104, 42.761178232625014]","[0.029577695929355313, 0.28193099756692575, 42.76119943855725]","[0.030238504484817682, 0.2844151819303116, 42.76124052120559]"
472,2014 TK115,0.22995905518228002,0.2066992519643973,0.22611551895170637,0.2054994947436795,39.40370455904385,"[0.20502970379111832, 0.17909902794688784, 39.40388703257272]","[0.20728408469572168, 0.18923004288701845, 39.40405916856615]","[0.19492438857881597, 0.17609541188182623, 39.40373540782436]","[0.1710918083176669, 0.15674893645108073, 39.40348604428281]","[0.1440769779401214, 0.14882629502426833, 39.40303593814091]","[0.13968408524851827, 0.15374761182190894, 39.40399986487159]","[0.16864847874047986, 0.16134071438314448, 39.40369301748955]","[0.19690229272823792, 0.170783713144956, 39.4039018570013]","[0.20881046725851063, 0.18139954653633814, 39.40407542448718]"
473,2014 UF241,0.15897655543497002,0.4561240466494735,0.03905679804330288,0.43189453263555144,41.56197503298281,"[0.01647298697111742, 0.31618322273646254, 41.56191906698043]","[0.007687507203585614, 0.3154401411848355, 41.562142289561876]","[0.015994106953433694, 0.31708029019696016, 41.56199091183929]","[0.00812780251139277, 0.31740365752030686, 41.56195643032603]","[0.014399448479948696, 0.31495314822210857, 41.56189937065927]","[0.009573795421977544, 0.31643399658770105, 41.56191896757057]","[0.01582217432341923, 0.3173906707508153, 41.56217526845571]","[0.009402891216789716, 0.3155780962463203, 41.562146407197474]","[0.013653203953662445, 0.3150872497461154, 41.56185386317016]"
474,2014 UC225,0.10381342997366338,0.0578032393846901,0.10343124945607504,0.05404086803723647,34.89804678691524,"[0.10343410304234228, 0.05553490439980737, 34.89805040103641]","[0.10335188183971016, 0.05730037344895317, 34.89806809220891]","[0.10346671427248845, 0.0532274580258042, 34.897918516440214]","[0.10373358909240278, 0.05612873011005678, 34.898069156268576]","[0.10395371720694911, 0.0522756718885994, 34.89824163005547]","[0.10405346622324711, 0.05554575805295083, 34.89811138055881]","[0.10394953893591051, 0.05349782534183406, 34.89802322888137]","[0.10370813923682287, 0.0559004411471276, 34.898054937819694]","[0.10339635835452796, 0.05565378253290346, 34.89792815471994]"
475,1999 RG215,0.0742732214882609,0.03911471955843262,0.06836767813786732,0.02997284759469879,46.39002315029866,"[0.051438384463494725, 0.028303569419235942, 46.390029481129396]","[0.0520734158810752, 0.02248048369835694, 46.390019263703884]","[0.04592985451071121, 0.018678200848735664, 46.390020148935136]","[0.04739056285126829, 0.026629254824449226, 46.390020289816036]","[0.052816166037902554, 0.025491313582756803, 46.39002040974892]","[0.049654322173598844, 0.017682072323543067, 46.39002995124374]","[0.044840234196915435, 0.023442925479584906, 46.390017011908625]","[0.04983740795714363, 0.02697961010631041, 46.39002112289407]","[0.052715087680041524, 0.019634945111847907, 46.39002928699016]"
476,2014 UA277,0.1729832364974358,0.09894052940647678,0.17066145950092446,0.0949031627620167,46.828423807320085,"[0.13080714541851146, 0.06812203496551017, 46.82780596721521]","[0.1270936229546811, 0.07745327145334562, 46.828376915578936]","[0.11626007427358694, 0.07662798408648083, 46.82862324076273]","[0.12104060941068139, 0.0683814356815228, 46.82883683901005]","[0.1312314816733014, 0.07204704971594393, 46.82878983590301]","[0.12646862726221922, 0.08100031274796057, 46.82856161911771]","[0.11720685538162644, 0.07713526070287344, 46.82845714132882]","[0.12267604883564909, 0.06944761381884887, 46.82850355957756]","[0.13146598632113854, 0.07664423428137064, 46.82844456800975]"
477,2014 UB277,0.4702325914561508,0.11914370079775338,0.045305901169985584,0.10478662300627654,69.316964508483,"[0.008650535175055008, 0.025718030887522565, 69.31593590636534]","[0.008338769802798938, 0.02489680475056341, 69.31661550386212]","[0.007653376179440681, 0.024919577645105048, 69.31800925156173]","[0.008272685865035509, 0.025668456016403156, 69.31666327339236]","[0.0090944541746465, 0.02556549492775718, 69.31600272701581]","[0.00827212175991978, 0.026252474413284283, 69.31772031704247]","[0.00947366130072977, 0.0252431584354405, 69.31675170546356]","[0.009104428748484434, 0.025785489219814165, 69.3163550258348]","[0.009966436398984597, 0.024595846202353906, 69.31806305915711]"
478,2013 VJ72,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
479,2014 TL115,0.2519810471959669,0.47548687614031665,0.2483966484895394,0.46334268394604616,47.732674263665196,"[0.22804258473693087, 0.17562261493846182, 47.73271384093944]","[0.23367180639073848, 0.16649634924623474, 47.732753092405865]","[0.2269889578071801, 0.1737465788284283, 47.7324438881973]","[0.23469909749974938, 0.1689589238845903, 47.732618824781426]","[0.224202855246285, 0.17178512433242846, 47.73255614668953]","[0.23257599653886665, 0.1712469900388553, 47.73275245789836]","[0.22057746448544008, 0.17254836078553643, 47.73298799149289]","[0.22645692322020575, 0.17149824510664147, 47.732849109591186]","[0.21799476212399937, 0.17508843678118927, 47.732706671600916]"
480,2013 WJ123,0.235140702514315,0.09866681006449854,0.23326680309490094,0.0976868397601553,39.40370478685401,"[0.20989678330931497, 0.10549107753781808, 39.40388146755804]","[0.20360682881953726, 0.09023952489081342, 39.40375434553926]","[0.19469988372147676, 0.08175662755260313, 39.40364987024643]","[0.18794835259738815, 0.07391582854595924, 39.40365456780215]","[0.18427002225095368, 0.06387783321803187, 39.403222187947264]","[0.18350926600069795, 0.06261119674542144, 39.40413978512837]","[0.1846731061964086, 0.06899552118475738, 39.40364326348271]","[0.1871747989984258, 0.07071748605355418, 39.40343142743435]","[0.19171701213831005, 0.07175923937079913, 39.40407716646569]"
481,2013 WK123,0.44767319508657827,0.24916583833171277,0.23111136025189552,0.24805848604016248,55.387855862473714,"[0.04194372547506063, 0.07345086263516228, 55.38778382624639]","[0.043545603168347664, 0.07379346690735304, 55.387760006567]","[0.046748506280152716, 0.07376452307924598, 55.387580805780324]","[0.0476827616543206, 0.07354745870842569, 55.388025363140684]","[0.046917171413959666, 0.07361064124464758, 55.387862714102596]","[0.04347983288859646, 0.07410158793770341, 55.38822003576141]","[0.04050287027772634, 0.07447176080732842, 55.387711178428304]","[0.03494877108301706, 0.07655793271693428, 55.38740233776349]","[0.0369703130942084, 0.07601593749609584, 55.38829233124695]"
482,2012 WG37,0.3795432577392812,0.22641438340420347,0.3681725918897633,0.22369638211398807,51.82055725968732,"[0.2304308263096478, 0.19009057214964686, 49.15538597018529]","[0.25287568378031694, 0.1985497940563976, 50.05662627176795]","[0.24169412451082276, 0.19619872793466814, 51.8107562891342]","[0.25273382222691176, 0.19511694622172981, 52.437899979189346]","[0.2337578823669192, 0.1922520198854735, 52.240589752567864]","[0.22259532685880543, 0.19328142449726687, 52.56150566660575]","[0.24843850131365106, 0.19500107192245936, 52.60371827023981]","[0.21367406783607423, 0.18662927389675968, 52.29419190985492]","[0.1705002846082269, 0.17008747530706933, 53.29111242676577]"
