a,e,inc,Omega,omega,M,dist,H,RESO,Ifree,IfreeRange,qForced,pForced,OSSOS,DES,ID,Name
43.708,0.15527,3.65835,7.75603,10.78672,1.49946,36.9246,7.7,74,3.3135,3.7689,0.6723,1.9975,o5t11PD,DESY6_0303,bK01QT8E,(2001 QE298)
39.3801,0.10899,6.71159,129.44864,169.33842,73.08569,38.57734,8.2,32,4.8905,6.0367,-2.637,0.5709,x,DESY6_0634,bK01QT8H,(2001 QH298)
43.98542,0.05179,3.95837,76.47594,350.72899,307.27436,42.68396,6.6,0,2.2493,0.2106,0.1024,1.7554,x,DESY6_0092,bK01QW2Q,(2001 QQ322)
44.02112,0.0387,0.24685,348.44664,359.00186,25.3244,42.49412,7.2,0,1.8142,0.1043,0.1141,1.7603,x,DESY6_0255,bK01QW2S,(2001 QS322)
43.98589,0.02425,4.80956,124.69034,74.79225,128.70546,44.66816,7.9,0,3.5745,0.0796,0.0696,1.7415,x,x,bK01QW2W,(2001 QW322)
43.01631,0.03337,2.96442,131.46316,232.16865,34.61649,41.85107,7.0,0,2.3712,0.2342,0.3829,1.875,x,x,bK01RE3W,(2001 RW143)
42.07967,0.15506,6.91097,0.6016,241.55541,145.75737,47.74055,7.0,0,8.5056,100.3162,12.0307,6.8652,o4h48,x,bK01RE3Y,(2001 RY143)
44.20774,0.0749,3.60689,22.98247,222.86891,150.64453,47.14781,6.5,0,3.2262,0.1807,0.1136,1.7599,x,x,bK01U18N,(2001 UN18)
43.43073,0.07798,6.51012,114.736,73.10271,311.56319,41.34363,6.68,0,5.0631,0.3451,0.2601,1.8226,x,x,bK01XP4U,(2001 XU254)
43.76355,0.0277,1.7514,85.6816,105.98304,302.49841,43.13663,7.32,0,0.0465,0.1078,0.1629,1.7811,x,x,bK01XP4X,(2001 XX254)
43.14004,0.04941,1.17793,86.97625,141.5455,321.57358,41.51332,6.8,0,0.7812,0.2771,0.3983,1.8814,x,x,bK02CF4S,(2002 CS154)
46.78343,0.11235,3.53408,159.47117,345.1004,37.9951,42.89761,7.17,0,3.1666,0.1076,-0.1685,1.6396,x,x,bK02CF4T,(2002 CT154)
43.74911,0.05924,3.35178,108.90713,38.9655,13.63632,41.23992,6.8,0,1.8778,0.2562,0.1885,1.792,x,x,bK02CF4U,(2002 CU154)
44.2674,0.07819,0.97852,121.00038,238.39057,186.9974,47.7064,6.7,0,1.1434,0.1294,0.1513,1.7758,x,x,bK02CF4Y,(2002 CY154)
43.4262,0.05901,10.07584,152.92163,24.00563,15.31585,40.96622,7.52,0,9.4671,0.1575,0.0565,1.7366,x,x,bK02CF4Z,(2002 CZ154)
46.17707,0.13261,16.85963,42.26782,134.76557,274.99409,46.45441,6.0,1910,16.0302,0.2412,-0.2578,1.6027,x,x,bK02CM4X,(2002 CX224)
44.97754,0.06305,1.68713,66.49611,265.99292,182.8081,47.81035,7.0,0,0.7004,0.1338,-0.0089,1.7076,L5c20PD,x,bK02CM4Z,(2002 CZ224)
44.03894,0.07987,3.78173,100.49903,116.26219,332.25971,40.9938,7.25,0,2.1169,0.2994,0.1802,1.7882,x,x,bK02CM5B,(2002 CB225)
42.56539,0.01194,1.42904,48.72776,11.17542,111.29459,42.75528,7.0,0,0.9571,0.2941,0.599,1.9673,x,x,bK02CP1D,(2002 CD251)
46.98067,0.15669,3.09162,312.80572,65.80151,161.22958,54.04773,6.8,0,4.5057,0.3261,-0.0646,1.683,x,x,bK02F06V,(2002 FV6)
42.87809,0.02037,2.35026,57.32019,140.97151,341.8225,42.05012,6.9,0,0.8424,0.2259,0.4307,1.8954,x,x,bK02F36W,(2002 FW36)
44.15433,0.04902,1.13279,300.98529,79.51554,156.95995,46.16146,6.3,0,2.7709,0.1707,0.1127,1.7596,x,x,bK02F36X,(2002 FX36)
42.00338,0.08996,26.68336,220.64354,250.02866,118.92174,44.07432,6.26,0,27.5696,0.1955,-0.2561,1.6055,x,x,bK02G32H,(2002 GH32)
39.45709,0.12562,7.07775,11.09216,192.60654,25.12978,35.10399,7.6,32,9.4708,6.2523,-2.497,0.6299,x,x,bK02G32L,(2002 GL32)
42.20366,0.109,4.30197,260.47053,317.86892,31.94004,38.46215,7.6,53,7.2454,2.8955,1.8909,2.5191,x,x,bK02G32S,(2002 GS32)
39.48788,0.1916,5.38092,79.11556,173.39502,10.22092,32.10462,7.4,32,4.9283,3.2469,-1.4788,1.034,x,x,bK02G32V,(2002 GV32)
39.43962,0.0891,1.80197,225.5747,336.9455,37.73281,36.79112,7.4,32,2.249,5.4289,-2.2526,0.7319,x,x,bK02G32Y,(2002 GY32)
44.02034,0.06223,0.67179,71.50204,125.05881,159.70259,46.60865,6.64,0,1.146,0.1545,0.1658,1.7821,x,x,bK02PE9O,(2002 PO149)
40.93655,0.08982,34.71376,159.65337,125.23247,71.36126,40.06959,6.9,0,33.8848,0.1163,-0.3295,1.5743,x,x,bK02PE9P,(2002 PP149)
45.34417,0.09349,2.30769,151.85771,257.48175,330.94583,41.7445,7.04,0,2.1208,0.1171,-0.0067,1.7083,x,x,bK02PE9R,(2002 PR149)
43.62885,0.13613,5.54208,76.80155,273.20377,20.96544,38.20993,7.92,74,3.3978,5.1761,0.7617,2.0354,x,DESY6_0397,bK02PF0G,(2002 PG150)
43.20236,0.00522,5.76541,322.08588,54.04024,346.68586,42.98281,7.1,0,6.8834,0.1529,0.2108,1.8019,x,x,bK02PF5D,(2002 PD155)
42.6605,0.01384,1.27207,88.4566,279.19485,344.58844,42.09189,6.28,0,0.8521,0.1663,0.553,1.9476,K02O20,x,bK02PH0V,(2002 PV170)
42.64495,0.04215,1.57051,119.10417,111.8126,116.80002,43.51396,7.3,0,1.5344,0.1933,0.6425,1.9857,K02P32,x,bK02PH0X,(2002 PX170)
43.00984,0.03276,3.01562,110.79394,124.86297,113.22712,43.6037,7.7,0,1.7337,0.1758,0.3837,1.8754,K02O40,x,bK02PH0Y,(2002 PY170)
44.33823,0.07728,2.50867,109.55973,28.17309,215.65554,47.20456,6.8,0,1.1178,0.1743,0.0958,1.7523,K02P41,x,bK02PH1A,(2002 PA171)
44.69576,0.05876,3.57633,336.72526,308.68945,62.00463,43.58814,7.6,0,4.5325,0.1162,0.0035,1.7131,K02O43,x,bK02PH1C,(2002 PC171)
39.37274,0.03782,1.54142,93.44449,232.10006,88.12309,39.38027,9.3,32,2.7725,10.788,-2.6831,0.5507,o5d046,x,bK02TU1H,(2002 TH301)
47.68566,0.32154,3.90939,37.88049,53.83439,5.50828,32.50597,7.5,21,5.5951,5.052,-2.2495,0.7146,x,x,bK02VD0D,(2002 VD130)
44.54871,0.06655,3.2423,356.80825,232.504,217.90859,46.95673,6.38,0,3.722,0.1856,0.043,1.7298,x,x,bK02VD0E,(2002 VE130)
45.82515,0.11731,19.53024,257.51401,112.1067,66.57082,44.25326,6.8,0,21.0324,0.1874,-0.2836,1.5919,x,x,bK02VD0F,(2002 VF130)
42.3041,0.16816,2.3832,171.48123,259.55534,347.70423,35.42453,7.6,53,0.8278,7458.4413,-3.1845,0.3302,x,x,bK02VD0V,(2002 VV130)
39.46378,0.22225,1.32059,296.91465,105.92047,20.23793,31.56567,8.5,32,3.1077,57.1901,-1.2324,1.3341,x,x,bK02VD0X,(2002 VX130)
43.12513,0.04137,1.52943,86.79846,142.28931,172.46276,44.89514,6.4,0,0.4538,0.2197,0.3789,1.8732,x,x,bK02VD1B,(2002 VB131)
45.1102,0.06459,0.85352,84.50394,242.04936,70.55488,44.31264,6.6,0,0.8574,0.0514,-0.0264,1.7002,x,x,bK02VD1D,(2002 VD131)
44.16334,0.06016,1.80686,157.13133,15.99836,288.72978,43.4575,6.7,0,2.0586,0.151,0.1037,1.7558,x,x,bK02VD1F,(2002 VF131)
39.48865,0.14726,2.78329,315.14111,39.41523,59.49433,37.24237,8.36,32,4.6169,4.1112,-1.5633,1.0051,x,x,bK02VD8D,(2002 VD138)
43.09724,0.04117,2.5498,67.80451,333.5352,54.99124,42.13006,7.69,0,0.7732,0.2726,0.3672,1.8683,x,x,bK02W21L,(2002 WL21)
43.74967,0.0603,4.28582,52.41282,77.32157,98.45174,44.29068,7.1,0,2.9069,0.3041,0.1898,1.7925,x,x,bK03FC7M,(2003 FM127)
42.60785,0.03161,0.28868,304.1974,282.26865,351.26495,41.27758,7.2,0,2.2742,0.232,0.64,1.9847,x,x,bK03FD0A,(2003 FA130)
45.51116,0.05334,5.94753,163.4891,287.73312,131.81289,47.19771,6.6,0,5.5819,0.0582,-0.1204,1.6604,x,x,bK03G55F,(2003 GF55)
47.20216,0.22437,29.52486,197.54355,265.15835,88.10143,49.17428,7.1,0,29.679,0.4538,-0.3744,1.5534,L3h04,x,bK03H56X,(2003 HX56)
43.6055,0.0043,2.54911,57.09114,106.94802,55.16172,43.49893,7.5,0,1.2588,0.0931,0.1766,1.787,x,x,bK03H56Z,(2003 HZ56)
39.41865,0.17103,27.63381,199.71087,3.63429,22.39479,33.40177,8.1,32,28.1832,1.517,-0.0699,1.6873,L3h11,x,bK03H57A,(2003 HA57)
39.38671,0.17664,5.61813,34.38412,137.86499,43.97458,35.09803,7.9,32,6.4588,3.4362,-1.4599,1.0395,L3h14,x,bK03H57D,(2003 HD57)
44.20391,0.10171,8.86385,9.9961,166.42866,41.23346,41.04608,7.3,0,8.707,0.3807,0.0242,1.7224,L3h20,x,bK03H57E,(2003 HE57)
43.61652,0.0326,2.09858,36.30241,227.88298,321.10613,42.52887,6.5,0,1.5914,0.1002,0.1995,1.7967,L3h18,x,bK03H57G,(2003 HG57)
44.00615,0.0862,1.43368,39.13424,151.89048,27.46543,40.7187,7.4,0,1.2733,0.4057,0.2056,1.799,L3h13,x,bK03H57H,(2003 HH57)
41.91257,0.67812,10.78248,14.33213,294.16251,354.29122,14.76095,8.4,-1,-,-,-,-,L3h10nt,x,bK03H57M,(2003 HM57)
46.30549,0.15486,3.4799,36.22455,192.36848,358.81465,39.1367,8.0,0,2.8973,0.2577,-0.0659,1.6831,L3h16nt,x,bK03H57O,(2003 HO57)
43.91584,0.04214,1.78447,228.71961,139.6568,230.32579,45.14167,6.6,0,3.3795,0.1029,0.1399,1.7713,x,x,bK03K20O,(2003 KO20)
47.24434,0.1719,6.96941,237.40691,330.16263,49.52011,42.92397,6.8,0,8.3403,0.6971,-0.1476,1.6483,x,x,bK03L09D,(2003 LD9)
43.88703,0.0595,2.42404,141.1505,353.28489,237.2407,45.4047,6.8,0,2.0599,0.2157,0.1559,1.7781,x,x,bK03Q90T,(2003 QT90)
43.84795,0.05404,2.4088,138.0653,307.8706,294.54702,42.973,7.0,0,1.9739,0.1431,0.1741,1.7858,x,DESY6_0375,bK03Q90V,(2003 QV90)
43.76604,0.02242,3.20112,61.33444,96.20964,178.50804,44.7469,6.8,0,1.739,0.1231,0.1399,1.7714,x,x,bK03Q90X,(2003 QX90)
42.74325,0.05228,3.76686,104.15221,40.27882,202.92775,44.81794,6.4,0,2.2466,0.3224,0.5309,1.9382,x,x,bK03Q90Y,(2003 QY90)
39.23703,0.1943,6.49514,136.78227,80.62267,153.69289,46.29985,6.8,32,4.7877,28.8558,-1.3422,1.0681,x,DESY6_0407,bK03Q91B,(2003 QB91)
43.24168,0.03232,2.22358,80.7953,228.7698,46.52126,42.30477,7.3,0,0.3534,0.1084,0.3111,1.8443,x,x,bK03Q91D,(2003 QD91)
42.96993,0.04779,3.47189,13.86266,289.40146,52.04372,41.77064,7.33,0,3.1218,0.2376,0.4367,1.8979,x,x,bK03Q91E,(2003 QE91)
42.94416,0.03427,2.18116,60.0811,239.06574,64.35794,42.34922,7.3,0,0.652,0.1806,0.436,1.8976,x,x,bK03Q91F,(2003 QF91)
42.54996,0.01749,2.20686,31.0125,350.80968,313.39808,42.04552,7.3,0,1.5382,0.2502,0.5956,1.9659,x,x,bK03Q91G,(2003 QG91)
44.26253,0.04062,2.48661,83.79817,345.15763,273.86622,44.21422,6.7,0,0.7654,0.1517,0.0577,1.7363,x,x,bK03Q91J,(2003 QJ91)
43.02275,0.00924,1.53867,164.59513,202.15586,347.93118,42.63426,6.9,0,2.3641,0.1642,0.3741,1.8712,x,x,bK03Q91L,(2003 QL91)
43.12158,0.04372,3.04293,8.06434,8.52792,0.165,41.23624,6.4,0,3.0266,0.2738,0.3469,1.8596,x,DESY6_0080,bK03Q91M,(2003 QM91)
42.53174,0.10836,4.32994,18.83818,304.87274,33.38874,38.85764,7.3,0,2.8588,131.3223,1.3862,2.303,x,x,bK03Q91N,(2003 QN91)
45.31621,0.13194,7.11599,141.0472,185.96017,30.06681,40.37862,6.9,0,6.1558,0.3263,-0.0414,1.6939,x,DESY6_0803,bK03Q91O,(2003 QO91)
46.56662,0.18279,3.49242,273.16469,13.30162,38.15674,40.61592,6.6,0,5.1904,0.6192,-0.0288,1.6986,x,x,bK03Q91R,(2003 QR91)
46.15032,0.14186,3.81468,195.84582,162.85288,359.59579,39.60384,7.7,0,4.5106,0.3025,-0.0729,1.6802,x,x,bK03Q91S,(2003 QS91)
44.16219,0.08252,0.18948,145.51827,173.33377,46.20241,41.81081,7.1,0,1.6944,0.1876,0.1473,1.7743,x,DESY6_0088,bK03Q91T,(2003 QT91)
43.64993,0.25052,27.67824,351.93229,331.99434,33.63833,35.72087,8.4,74,28.2064,3.2069,-0.2633,1.6024,x,x,bK03Q91X,(2003 QX91)
39.30249,0.1335,9.53128,157.49504,100.74449,108.4687,41.55132,7.1,32,6.9202,7.2728,-2.5985,0.5883,x,DESY6_0046,bK03QB1X,(2003 QX111)
43.30163,0.03644,2.94906,95.91726,218.90983,60.91802,42.57977,6.9,0,1.2476,0.1272,0.2821,1.832,x,DESY6_0393,bK03QB1Y,(2003 QY111)
43.00271,0.06066,2.65931,326.04149,16.70202,21.92511,40.6071,7.0,0,3.8168,0.2959,0.4497,1.9034,x,DESY6_0013,bK03QB1Z,(2003 QZ111)
44.05499,0.10789,11.34277,13.69748,318.29442,43.20391,40.86109,7.2,0,11.0699,0.3128,-0.0066,1.7095,x,x,bK03QB2B,(2003 QB112)
43.02366,0.04341,4.22697,94.36609,40.42668,217.32125,44.53709,6.6,0,2.4463,0.2772,0.36,1.8653,x,x,bK03QB2E,(2003 QE112)
42.48507,0.04224,1.49806,215.44756,87.26932,76.42186,42.13636,6.5,0,3.5202,0.4039,0.7651,2.038,L3s01,x,bK03SV7N,(2003 SN317)
39.34694,0.2755,6.56387,187.30645,112.01371,63.50011,37.27759,8.1,32,5.6616,3.1073,-1.1779,1.0671,L3s02,x,bK03SV7O,(2003 SO317)
42.65038,0.07989,28.56725,176.30725,192.94642,10.91726,39.31582,6.6,0,28.2069,0.1673,-0.3022,1.5854,L3s03,DESY6_0037,bK03SV7Q,(2003 SQ317)
39.42376,0.1658,8.34538,175.64686,118.51558,71.23762,38.35731,7.7,32,6.4652,4.6895,-1.8614,0.8949,o3l13PD,x,bK03SV7R,(2003 SR317)
44.41612,0.0866,0.95488,37.22554,11.97385,40.38847,41.64101,7.51,0,1.349,0.3171,0.1002,1.7541,L3w08,x,bK03T58J,(2003 TJ58)
43.08682,0.06497,3.35566,67.43725,208.3874,176.24961,45.88085,6.8,127,1.4901,0.3441,0.417,1.8894,L3w11,x,bK03T58K,(2003 TK58)
43.54093,0.04506,7.73887,255.20018,225.72207,337.70697,41.73902,7.0,0,9.4682,0.2264,0.101,1.7552,L3w10,x,bK03T58L,(2003 TL58)
42.61401,0.00338,3.0696,36.00897,353.51062,47.31425,42.51677,7.5,0,1.9634,0.189,0.5241,1.9354,x,x,bK03US4N,(2003 UN284)
42.78902,0.06208,1.61052,51.14349,205.61056,169.81707,45.40842,6.4,0,0.8228,0.401,0.6018,1.9683,x,x,bK03UT1T,(2003 UT291)
43.62654,0.03531,2.10986,226.25091,49.49989,137.62486,44.78825,7.3,0,3.7129,0.1568,0.2007,1.7972,o5c080,x,bK03UT1V,(2003 UV291)
45.14148,0.13271,5.33579,225.83935,316.74338,269.0461,46.02429,6.5,0,6.7266,0.2925,0.0612,1.7372,x,x,bK03UT1Z,(2003 UZ291)
47.07615,0.05548,19.27921,28.20251,194.20068,191.54136,49.64038,5.7,0,18.8883,0.0537,-0.3282,1.5725,x,x,bK03UT2B,(2003 UB292)
44.92162,0.10857,0.88342,23.56739,73.71721,346.21827,40.22031,7.5,0,1.5682,0.2661,0.1266,1.7648,x,x,bK03UT2N,(2003 UN292)
47.73318,0.41577,12.97533,27.10764,24.39671,12.63428,29.24029,7.29,21,10.4042,463.4144,1.7373,2.4543,x,x,bK03UT2P,(2003 UP292)
42.38015,0.07442,3.02165,171.96996,299.41011,313.69074,40.33416,7.4,0,4.4368,0.7424,1.0842,2.1742,o5d063,x,bK03UT3K,(2003 UK293)
44.13129,0.03932,3.77357,84.05509,313.77833,71.85383,43.65359,6.37,0,2.0369,0.1324,0.0704,1.7417,x,x,bK03WI8U,(2003 WU188)
39.4247,0.24406,6.62935,112.92076,222.07938,51.57119,35.23026,8.2,32,5.2339,5.7844,-1.1983,1.0582,x,x,bK03WJ3O,(2003 WO193)
43.63367,0.07857,1.4466,31.50177,44.87043,14.17099,40.32797,7.1,74,1.4244,0.4059,0.3173,1.8466,L3w03,x,bK03YH9J,(2003 YJ179)
41.65281,0.14373,19.61149,250.16319,286.26325,291.39495,40.26707,7.5,0,21.2371,0.3879,0.0061,1.7176,L3w05,x,bK03YH9K,(2003 YK179)
40.9613,0.05718,23.41469,72.90951,286.30554,92.41569,41.19292,8.0,0,21.8766,0.1744,-0.1323,1.6589,x,x,bK03YH9M,(2003 YM179)
44.25887,0.00472,2.76667,66.26692,224.04004,166.78939,44.46219,6.8,0,1.3409,0.0603,0.0402,1.7289,x,x,bK03YH9N,(2003 YN179)
44.02844,0.08014,0.94834,66.17525,1.82718,57.61652,42.35328,7.35,0,0.9411,0.3675,0.1715,1.7846,x,x,bK03YH9P,(2003 YP179)
43.42299,0.05226,9.82269,104.40993,28.35755,2.0995,41.15542,7.1,0,8.1691,0.1713,0.0593,1.7377,x,x,bK03YH9R,(2003 YR179)
43.58026,0.02466,3.72776,86.56539,128.7922,280.25338,43.41476,6.8,0,1.9351,0.0993,0.1753,1.7865,L3y05,x,bK03YH9S,(2003 YS179)
43.54845,0.02603,1.68453,283.24096,344.11104,227.15498,44.33462,7.1,0,3.4458,0.1421,0.2109,1.8016,x,x,bK03YH9T,(2003 YT179)
46.73256,0.15934,4.85563,126.46112,326.17525,33.30972,40.9508,6.92,0,3.5757,0.4545,-0.0937,1.6711,L3y03,x,bK03YH9U,(2003 YU179)
47.0265,0.21838,15.56764,109.88706,67.27831,335.30827,38.23928,6.99,0,13.9745,0.8302,-0.201,1.6265,L3y09,x,bK03YH9V,(2003 YV179)
43.58652,0.04259,4.85062,112.12893,54.08145,331.57226,41.97282,7.0,0,3.3662,0.1713,0.1723,1.7853,L3y01,x,bK03YH9X,(2003 YX179)
46.44471,0.09316,3.51962,134.71103,153.46417,235.40758,49.15338,5.8,0,2.4728,0.114,-0.1564,1.6448,x,x,bK04D64H,(2004 DH64)
44.96652,0.13565,3.62831,30.39869,212.80044,331.11755,39.85843,7.0,0,3.0078,0.3661,0.1226,1.7632,x,x,bK04D64M,(2004 DM64)
43.09818,0.03423,2.3008,105.55991,302.21451,142.07165,44.28024,7.4,0,1.0454,0.1652,0.3687,1.8689,x,x,bK04D71M,(2004 DM71)
43.80067,0.12935,47.69027,352.82799,295.81125,277.34402,43.80733,7.3,0,48.3272,0.1776,-0.427,1.5303,x,x,bK04D77G,(2004 DG77)
45.29089,0.1398,3.51295,37.31341,210.72118,336.69649,39.64575,6.8,0,2.7524,0.317,0.0692,1.7405,x,x,bK04E95S,(2004 ES95)
39.47548,0.18535,12.27668,192.15631,255.3445,120.50563,44.0585,7.6,32,9.0223,124.1088,-3.4316,0.236,x,x,bK04E95V,(2004 EV95)
39.54038,0.23962,9.33988,18.71645,232.44097,343.62186,30.71814,8.0,32,10.5847,5.1711,-1.552,1.0181,x,x,bK04E96J,(2004 EJ96)
39.55033,0.22915,16.65072,197.89122,82.00436,337.78701,31.58366,7.42,32,22.0845,1558.655,4.4381,3.62,x,x,bK04FE8U,(2004 FU148)
39.48683,0.15674,9.12262,197.97716,2.21467,23.63631,34.01348,8.1,32,7.1084,6.5456,-2.467,0.6431,L3h01,x,bK04FG4W,(2004 FW164)
39.41134,0.15271,16.27178,228.95756,19.44771,13.3564,33.61814,7.8,32,20.5754,26.6631,3.0701,3.0298,L4j11,x,bK04H78X,(2004 HX78)
39.58015,0.15089,13.30929,25.75583,220.67099,353.31563,33.66396,7.3,32,61.5084,257.8126,-44.9293,-17.5593,L4h08,x,bK04H78Z,(2004 HZ78)
39.25613,0.22854,2.66121,62.60257,188.82124,357.17286,30.30293,8.7,32,2.7598,3.6902,-1.3623,1.4011,L4h15,x,bK04H79B,(2004 HB79)
46.40171,0.16071,1.44618,68.45167,156.4082,22.07253,39.70633,7.1,0,0.6677,0.3447,-0.0376,1.6948,L4j05,x,bK04H79C,(2004 HC79)
45.94358,0.03175,1.30509,159.17656,232.15512,218.66117,47.10006,5.7,0,1.6022,0.0386,-0.1433,1.6506,L4j07,x,bK04H79D,(2004 HD79)
44.30876,0.09794,3.08849,62.81869,162.70993,21.29681,40.33028,7.3,0,1.6104,0.1573,0.1325,1.7679,L4j01,x,bK04H79E,(2004 HE79)
44.20286,0.02355,3.5968,56.30907,188.27005,4.45116,43.16503,6.9,0,2.3221,0.0611,0.0456,1.7312,L4j03,x,bK04H79G,(2004 HG79)
43.25631,0.05912,8.61001,222.34517,99.17246,297.33291,42.2062,7.0,0,10.0014,0.2446,0.1606,1.7807,L4j10,x,bK04H79H,(2004 HH79)
43.90385,0.07931,1.94436,69.00738,182.33759,342.61362,40.60886,6.9,0,0.5032,0.1198,0.1938,1.7941,L4h12,x,bK04H79K,(2004 HK79)
42.11039,0.07352,16.75709,202.49493,313.38948,67.67096,41.13671,7.5,0,17.4922,0.3325,0.0069,1.7169,L4h16,x,bK04H79L,(2004 HL79)
47.58634,0.18354,2.25068,173.99021,60.68958,0.43937,38.85267,6.6,21,2.6292,0.8787,-0.0478,1.6897,L4h18,x,bK04H79P,(2004 HP79)
39.49206,0.21908,17.15497,43.97109,286.31969,307.49505,35.6673,7.4,32,12.9637,342.318,2.9485,2.981,L4k01,x,bK04K19B,(2004 KB19)
39.25757,0.23602,5.63668,240.60018,6.78122,15.18599,30.53726,8.2,32,5.5129,7.5358,0.4275,-0.4178,L4k11,x,bK04K19C,(2004 KC19)
44.3682,0.05014,1.17831,292.40605,257.90912,54.60484,43.15697,6.4,0,2.8565,0.0894,0.0717,1.7421,L4k02,x,bK04K19E,(2004 KE19)
44.12046,0.0634,0.10849,327.28231,278.03524,6.30989,41.34234,6.9,0,1.8382,0.1901,0.1572,1.7784,L4k03,x,bK04K19F,(2004 KF19)
43.28317,0.0223,0.96269,298.87755,271.66309,38.93485,42.54096,7.4,0,2.6876,0.1239,0.3,1.8396,L4k04,x,bK04K19G,(2004 KG19)
40.77314,0.11718,35.22877,232.95623,225.4459,144.3338,44.82049,6.4,0,36.3081,0.1677,-0.3285,1.5749,L4k12,x,bK04K19H,(2004 KH19)
46.97544,0.23575,24.42064,236.61325,46.58861,347.70618,36.33105,7.1,0,25.5833,0.6449,-0.3233,1.5752,L4k17,x,bK04K19J,(2004 KJ19)
42.38641,0.14273,4.48506,238.05607,218.96472,142.7753,47.47193,7.2,53,9.2348,5.956,3.5897,3.2461,L4k10,x,bK04K19K,(2004 KK19)
46.4982,0.08138,3.00177,125.46028,231.64055,300.79157,44.80254,7.0,0,1.7728,0.0992,-0.1604,1.6431,x,x,bK04L31W,(2004 LW31)
39.349,0.29678,12.24653,288.32441,345.18099,30.63141,30.67224,8.3,-1,-,-,-,-,L4m02,x,bK04M08S,(2004 MS8)
43.11372,0.04225,2.23841,87.23214,28.40501,191.0454,44.90403,6.5,0,0.4503,0.2028,0.3699,1.8694,L4m03,x,bK04M08T,(2004 MT8)
44.8699,0.0807,3.57835,109.74479,337.47062,226.91262,47.48691,5.95,0,2.0496,0.1599,-0.0042,1.7098,L4n04,x,bK04M08U,(2004 MU8)
43.65484,0.12524,9.72633,110.76414,238.65768,332.49509,38.97956,6.64,74,8.1589,3.9871,0.2054,1.7995,L4n03,x,bK04O15Q,(2004 OQ15)
43.73171,0.13182,2.82512,198.17621,184.89212,352.84064,38.02634,7.1,74,4.1995,1.4305,0.4571,1.906,x,DESY6_0177,bK04PA7W,(2004 PW107)
43.58828,0.05419,3.0451,65.48232,204.77244,45.05081,41.98736,7.2,0,1.4214,0.1935,0.2201,1.8055,x,x,bK04PA7X,(2004 PX107)
44.17357,0.09627,1.57734,81.4876,169.8699,59.5608,42.34555,6.45,0,0.2331,0.3706,0.1727,1.785,x,x,bK04PA7Y,(2004 PY107)
45.75177,0.18734,10.85739,297.34729,43.03925,351.62112,37.31877,7.67,158,12.4029,0.1669,-0.029,1.6991,x,x,bK04PA7Z,(2004 PZ107)
45.07969,0.10877,20.20302,147.42989,273.57528,312.4692,42.09294,6.6,0,19.1533,0.1858,-0.2694,1.5983,x,x,bK04PA8B,(2004 PB108)
42.98767,0.0412,1.23777,0.13808,194.94026,129.36447,44.15293,6.7,0,2.0573,0.2535,0.4307,1.8953,L4p01,x,bK04PB7T,(2004 PT117)
42.82184,0.01412,1.87325,23.16094,333.91271,333.2289,42.28393,6.8,0,1.7227,0.1481,0.4581,1.9071,L4p02,x,bK04PB7U,(2004 PU117)
46.08646,0.15363,4.32228,329.22629,314.39528,37.55112,40.96129,6.5,0,5.4018,0.3931,-0.0011,1.7103,L4p03,x,bK04PB7V,(2004 PV117)
43.62243,0.06043,1.86268,81.36877,73.40174,173.32913,46.24278,6.35,74,0.0152,0.2321,0.2731,1.8278,L4p05,x,bK04PB7W,(2004 PW117)
44.26754,0.09982,3.74672,120.08932,73.3249,130.68927,47.37853,6.5,0,2.537,0.3972,0.2092,1.8002,L4p09,x,bK04PB7X,(2004 PX117)
40.05004,0.28252,23.36392,129.98963,152.61447,40.21986,33.2686,7.2,-1,-,-,-,-,L4p07,x,bK04PB7Y,(2004 PY117)
40.87537,0.08374,24.11775,317.85952,354.26705,27.90432,37.92077,7.5,0,25.3551,0.212,-0.1335,1.6585,L4q05,DESY6_0811,bK04Q29E,(2004 QE29)
43.65226,0.26425,0.98498,358.93204,48.49317,349.01294,32.50355,7.2,74,2.5331,3.4059,-1.3191,1.0345,x,x,bK04S60C,(2004 SC60)
47.70405,0.27705,9.7577,250.1998,201.49655,352.6914,34.69204,6.9,21,11.4293,1.6663,0.0683,1.7392,x,x,bK04TZ7V,(2004 TV357)
42.84163,0.03678,3.49578,54.73478,207.5078,164.98079,44.36707,6.7,0,1.8444,0.1747,0.4402,1.8995,x,x,bK04U10D,(2004 UD10)
39.5386,0.21886,10.28823,14.09853,7.08616,15.01671,31.36277,9.3,32,11.7847,5.1795,-1.7041,0.9573,o4h08PD,x,bK04U10S,(2004 US10)
43.66518,0.13329,3.34525,53.07522,247.5116,85.63937,43.99659,6.7,74,1.2959,0.7059,0.8597,2.077,x,x,bK04V75U,(2004 VU75)
39.45428,0.20788,5.74508,44.43202,291.27486,69.47245,38.2058,7.71,32,6.1046,23.7241,-1.2369,1.0627,L4v09,x,bK04VD0X,(2004 VX130)
39.55077,0.28148,11.58201,40.07023,334.54826,39.49321,32.73414,8.79,32,12.4297,3.9493,-1.7315,0.9557,L4v12,x,bK04VD0Z,(2004 VZ130)
43.93063,0.07372,0.49063,124.66943,280.61257,15.73944,40.8331,6.2,0,1.5038,0.3022,0.2417,1.8143,L4v03,x,bK04VD1C,(2004 VC131)
