spkid,e,a,q,i,full_name,Name,names
3830938,0.2356,39.55,30.232,7.98,       (2015 RR277),2015 RR277,
3830936,0.1833,39.65,32.382,3.91,       (2015 RS277),2015 RS277,
3830937,0.1713,39.78,32.970,5.44,       (2015 RT277),2015 RT277,
3830939,0.2560,39.7,29.540,16.24,       (2015 RU277),2015 RU277,
3830940,0.1597,39.53,33.222,5.77,       (2015 RV277),2015 RV277,
3830978,0.0767,30.19,27.878,30.79,       (2015 RW277),2015 RW277,
3830984,0.2088,48.01,37.989,0.07,       (2015 RX277),2015 RX277,
3830985,0.2782,47.79,34.497,3.46,       (2015 RY277),2015 RY277,
3831005,0.4407,62.46,34.935,5.80,       (2015 RZ277),2015 RZ277,
3831003,0.4303,63.19,35.995,11.31,       (2015 RA278),2015 RA278,
3831007,0.4410,76.3,42.650,27.65,       (2015 RB278),2015 RB278,
3831016,0.0884,44.02,40.127,4.56,       (2015 RC278),2015 RC278,
3831013,0.1189,43.99,38.760,2.60,       (2015 RD278),2015 RD278,
3831020,0.0794,43.95,40.461,6.85,       (2015 RE278),2015 RE278,
3831024,0.0878,43.95,40.095,2.38,       (2015 RF278),2015 RF278,
3831025,0.1744,43.99,36.320,3.56,       (2015 RG278),2015 RG278,
3831049,0.3849,55.88,34.374,5.02,       (2015 RH278),2015 RH278,
3831055,0.1505,42.41,36.026,5.20,       (2015 RJ278),2015 RJ278,
3831056,0.1535,42.59,36.049,9.77,       (2015 RK278),2015 RK278,
3831095,0.5428,80.51,36.811,17.60,       (2015 RL278),2015 RL278,
3831093,0.1908,46.17,37.358,22.17,       (2015 RM278),2015 RM278,
3831092,0.2421,45.79,34.702,25.32,       (2015 RO278),2015 RO278,
3831096,0.1732,43.5,35.963,7.18,       (2015 RP278),2015 RP278,
3831097,0.1055,46.3,41.410,18.34,       (2015 RQ278),2015 RQ278,
3831098,0.0973,35,31.596,2.66,       (2015 RR278),2015 RR278,
3831100,0.4191,54.63,31.736,13.78,       (2015 RS278),2015 RS278,
3831101,0.2013,45.46,36.309,17.92,       (2015 RT278),2015 RT278,
3831102,0.2517,51.29,38.379,27.13,       (2015 RU278),2015 RU278,
3831103,0.2810,50.81,36.529,9.35,       (2015 RV278),2015 RV278,
3831113,0.0573,38.11,35.928,1.53,       (2015 RW278),2015 RW278,
3831114,0.0647,37.95,35.491,23.52,       (2015 RX278),2015 RX278,
3831117,0.0633,39.13,36.652,1.10,       (2015 RY278),2015 RY278,
3831126,0.5409,73.2,33.602,12.31,       (2015 RZ278),2015 RZ278,
3831133,0.6895,60.52,18.787,30.19,       (2015 RA279),2015 RA279,
3831131,0.7431,130.5,33.527,19.80,       (2015 RB279),2015 RB279,
3831132,0.6927,103.3,31.752,18.03,       (2015 RC279),2015 RC279,
3831134,0.4023,51.48,30.772,15.14,       (2015 RD279),2015 RD279,
3831129,0.4325,58.35,33.111,14.06,       (2015 RE279),2015 RE279,
3831130,0.2469,43.29,32.604,6.93,       (2015 RF279),2015 RF279,
3831156,0.4227,60.14,34.715,13.82,       (2015 RG279),2015 RG279,
3831155,0.4730,71.96,37.928,10.17,       (2015 RH279),2015 RH279,
3831152,0.3396,57.13,37.730,30.26,       (2015 RJ279),2015 RJ279,
3835620,0.0396,44.51,42.746,0.46,       (2015 RL279),2015 RL279,
3835621,0.0589,44.37,41.761,0.16,       (2015 RM279),2015 RM279,
3835622,0.1133,43.13,38.248,15.48,       (2015 RN279),2015 RN279,
3835623,0.0691,45.82,42.660,0.53,       (2015 RO279),2015 RO279,
3835624,0.0651,44.38,41.486,1.92,       (2015 RP279),2015 RP279,
3835625,0.1703,47.05,39.037,2.93,       (2015 RQ279),2015 RQ279,
3835627,0.0813,44.49,40.876,0.83,       (2015 RR279),2015 RR279,
3835626,0.0342,44.45,42.931,0.72,       (2015 RS279),2015 RS279,
3835628,0.0382,44.09,42.411,2.21,       (2015 RT279),2015 RT279,
3835629,0.1394,46.6,40.108,5.08,       (2015 RU279),2015 RU279,
3835630,0.1399,45.78,39.377,1.46,       (2015 RV279),2015 RV279,
3835631,0.0808,44.21,40.640,1.49,       (2015 RW279),2015 RW279,
3835636,0.0491,43.48,41.342,16.00,       (2015 RX279),2015 RX279,
3835632,0.1781,45.12,37.082,17.72,       (2015 RY279),2015 RY279,
3835633,0.0642,43.82,41.010,3.56,       (2015 RZ279),2015 RZ279,
3835634,0.0896,45.12,41.074,1.97,       (2015 RA280),2015 RA280,
3835635,0.0742,44.09,40.821,2.16,       (2015 RB280),2015 RB280,
3835637,0.0523,43.6,41.315,0.46,       (2015 RC280),2015 RC280,
3835638,0.1040,44.91,40.242,1.49,       (2015 RD280),2015 RD280,
3835639,0.0367,44.59,42.958,1.00,       (2015 RE280),2015 RE280,
3835640,0.0923,43.29,39.298,20.17,       (2015 RF280),2015 RF280,
3835642,0.0601,42.94,40.357,1.90,       (2015 RG280),2015 RG280,
3835641,0.1137,45.32,40.165,2.39,       (2015 RH280),2015 RH280,
3835643,0.0684,45.67,42.546,1.46,       (2015 RJ280),2015 RJ280,
3835650,0.0565,45.68,43.098,23.77,       (2015 RK280),2015 RK280,
3835644,0.0722,45.41,42.134,3.48,       (2015 RL280),2015 RL280,
3835645,0.0662,45.9,42.865,3.63,       (2015 RM280),2015 RM280,
3835649,0.1209,41.58,36.558,19.63,       (2015 RN280),2015 RN280,
3835647,0.0504,41.65,39.548,34.86,       (2015 RO280),2015 RO280,
3835646,0.0911,45.7,41.535,3.47,       (2015 RP280),2015 RP280,
3835648,0.0498,44.33,42.123,2.09,       (2015 RQ280),2015 RQ280,
3835652,0.0741,41.72,38.629,33.26,       (2015 RR280),2015 RR280,
3835651,0.0370,41.53,39.998,31.98,       (2015 RS280),2015 RS280,
3835655,0.0448,41.64,39.778,10.86,       (2015 RT280),2015 RT280,
3835659,0.1166,47.37,41.847,2.18,       (2015 RU280),2015 RU280,
3835658,0.1235,43.11,37.787,10.68,       (2015 RV280),2015 RV280,
3835664,0.1342,41.55,35.973,32.28,       (2015 RW280),2015 RW280,
3835663,0.1284,44.15,38.482,22.52,       (2015 RX280),2015 RX280,
3835653,0.1457,46.72,39.916,17.10,       (2015 RY280),2015 RY280,
3835654,0.1367,44.26,38.209,11.88,       (2015 RZ280),2015 RZ280,
3835656,0.0542,43.04,40.705,9.10,       (2015 RA281),2015 RA281,
3835657,0.0595,43.57,40.978,2.20,       (2015 RB281),2015 RB281,
3835660,0.0123,46.38,45.807,4.38,       (2015 RC281),2015 RC281,
3835661,0.1131,41.61,36.907,17.44,       (2015 RD281),2015 RD281,
3835662,0.1600,46.21,38.817,8.50,       (2015 RE281),2015 RE281,
3835665,0.1745,46.4,38.308,7.49,       (2015 RF281),2015 RF281,
3835666,0.2292,46.62,35.932,8.48,       (2015 RG281),2015 RG281,
3835667,0.1761,47.31,38.977,4.81,       (2015 RH281),2015 RH281,
3835676,0.1690,46.38,38.537,10.85,       (2015 RJ281),2015 RJ281,
3835668,0.0808,44.65,41.039,2.28,       (2015 RK281),2015 RK281,
3835669,0.0487,40.56,38.580,24.86,       (2015 RL281),2015 RL281,
3835670,0.1451,46.05,39.371,10.51,       (2015 RM281),2015 RM281,
3835673,0.1258,42.75,37.372,40.27,       (2015 RN281),2015 RN281,
3835672,0.1771,44.25,36.414,2.37,       (2015 RO281),2015 RO281,
3835671,0.1107,45.2,40.198,3.02,       (2015 RP281),2015 RP281,
3840678,0.6941,120.3,36.783,19.30,       (2015 RQ281),2015 RQ281,
3842598,0.0767,44.38,40.981,1.55,       (2015 RR281),2015 RR281,
3842600,0.4189,66.47,38.632,38.59,       (2015 RS281),2015 RS281,
54017353,0.1620,44.97,37.687,12.08,       (2015 RF301),2015 RF301,
54017354,0.0368,54.04,52.052,10.14,       (2015 RG301),2015 RG301,
54144100,0.5207,72.63,34.814,12.12,       (2015 RV334),2015 RV334,
54198938,0.0481,42.09,40.066,15.15,       (2015 RX345),2015 RX345,
54199100,0.0573,40.46,38.143,35.34,       (2015 RY345),2015 RY345,
3731833,0.1079,45.05,40.189,3.09,       (2015 SP20),2015 SP20,
3735183,0.1545,35.22,29.780,6.87,       (2015 SV20),2015 SV20,
3734215,0.3353,48.3,32.104,1.09,       (2015 SW20),2015 SW20,
3739395,0.3542,60.12,38.827,22.49,       (2015 SO21),2015 SO21,
3740898,0.1068,32.44,28.977,38.03,       (2015 SP21),2015 SP21,
54198870,0.1745,45.89,37.884,27.52,       (2015 SZ49),2015 SZ49,
54392641,0.9720,557.3,15.611,45.32,       (2015 SA57),2015 SA57,
3730324,0.9564,54.32,2.369,91.27,       (2015 TN178),2015 TN178,
3732895,0.9644,142.9,5.088,57.91,       (2015 TS350),2015 TS350,
54197767,0.4274,55.95,32.039,9.97,       (2015 TY360),2015 TY360,
54197759,0.0826,43.22,39.648,5.04,       (2015 TA361),2015 TA361,
54197760,0.1050,39.53,35.385,5.72,       (2015 TC361),2015 TC361,
54197763,0.0493,45.61,43.362,7.95,       (2015 TJ361),2015 TJ361,
3989509,0.1715,44.04,36.491,10.61,       (2015 TL361),2015 TL361,
54197764,0.1265,39.63,34.617,9.65,       (2015 TP361),2015 TP361,
54197765,0.1013,35.13,31.574,6.37,       (2015 TR361),2015 TR361,
54197766,0.5815,90.65,37.943,25.16,       (2015 TV361),2015 TV361,
3841639,0.4757,70.34,36.878,16.65,       (2015 TW361),2015 TW361,
54197761,0.4855,70.07,36.051,28.77,       (2015 TF362),2015 TF362,
54197762,0.0892,44.54,40.565,5.54,       (2015 TG362),2015 TG362,
3989510,0.4900,72.88,37.164,37.88,       (2015 TP362),2015 TP362,
54212531,0.1655,44.19,36.873,7.00,       (2015 TR362),2015 TR362,
54026753,0.0707,45.74,42.509,15.62,       (2015 TG363),2015 TG363,
3841642,0.1866,46.56,37.874,14.32,       (2015 TJ363),2015 TJ363,
3841640,0.0673,41.2,38.425,14.79,       (2015 TK363),2015 TK363,
54438211,0.3630,57.65,36.722,30.62,       (2015 TN363),2015 TN363,
54430326,0.1900,47.38,38.377,27.24,       (2015 TQ363),2015 TQ363,
54019414,0.4475,56.07,30.984,14.60,       (2015 TS363),2015 TS363,
54208620,0.0201,40.6,39.788,16.96,       (2015 TX363),2015 TX363,
3799872,0.2778,51.95,37.516,9.44,       (2015 TG367),2015 TG367,
3799873,0.6272,78.47,29.255,10.99,       (2015 TH367),2015 TH367,
3799870,0.5850,81,33.616,29.03,       (2015 TJ367),2015 TJ367,
54017337,0.2728,39.78,28.926,14.23,       (2015 TQ408),2015 TQ408,
54198869,0.5896,67.78,27.814,24.14,       (2015 TP454),2015 TP454,
54199104,0.2746,51.99,37.714,32.07,       (2015 TQ454),2015 TQ454,
3759728,0.2435,50.02,37.842,23.58,       (2015 UK84),2015 UK84,
3799858,0.4514,62.85,34.483,12.13,       (2015 UH87),2015 UH87,
54198971,0.7846,192.5,41.469,37.02,       (2015 UN105),2015 UN105,
54199105,0.2959,51.85,36.512,52.12,       (2015 UO105),2015 UO105,
3797870,0.3177,48.26,32.926,0.89,       (2015 VD157),2015 VD157,
3799868,0.2783,53.99,38.968,38.50,       (2015 VG157),2015 VG157,
3825048,0.0690,46.09,42.916,24.61,       (2015 VA164),2015 VA164,
3825051,0.0849,45.24,41.398,24.61,       (2015 VB164),2015 VB164,
3825049,0.1480,45.68,38.922,25.61,       (2015 VC164),2015 VC164,
3825052,0.0773,46.18,42.613,27.81,       (2015 VD164),2015 VD164,
3830941,0.1983,39.6,31.751,6.34,       (2015 VJ164),2015 VJ164,
3830944,0.2541,39.61,29.548,1.96,       (2015 VK164),2015 VK164,
3830943,0.2440,39.7,30.014,11.57,       (2015 VL164),2015 VL164,
3830946,0.2585,39.61,29.375,18.25,       (2015 VM164),2015 VM164,
3830945,0.2424,39.76,30.119,9.41,       (2015 VN164),2015 VN164,
3830948,0.3086,39.96,27.628,14.13,       (2015 VO164),2015 VO164,
3830942,0.2557,39.56,29.446,5.28,       (2015 VP164),2015 VP164,
3830947,0.2521,39.97,29.897,15.01,       (2015 VQ164),2015 VQ164,
3830949,0.2135,39.65,31.180,1.65,       (2015 VR164),2015 VR164,
3830951,0.1596,39.68,33.347,20.67,       (2015 VS164),2015 VS164,
3830950,0.2611,39.58,29.248,7.02,       (2015 VT164),2015 VT164,
3830953,0.1382,39.76,34.270,37.39,       (2015 VU164),2015 VU164,
3830952,0.0967,39.84,35.989,1.76,       (2015 VV164),2015 VV164,
3830955,0.1637,39.77,33.260,1.38,       (2015 VW164),2015 VW164,
3830954,0.3367,39.69,26.327,16.84,       (2015 VX164),2015 VX164,
3830957,0.1915,39.73,32.120,1.28,       (2015 VY164),2015 VY164,
3830956,0.2228,39.77,30.912,1.75,       (2015 VZ164),2015 VZ164,
3830958,0.2841,39.95,28.600,14.13,       (2015 VA165),2015 VA165,
3830959,0.2090,39.99,31.632,2.65,       (2015 VB165),2015 VB165,
3830960,0.1056,39.67,35.486,13.32,       (2015 VC165),2015 VC165,
3830962,0.2241,39.82,30.899,11.98,       (2015 VD165),2015 VD165,
3830961,0.2175,39.92,31.241,0.63,       (2015 VE165),2015 VE165,
3830963,0.3469,39.63,25.885,23.42,       (2015 VF165),2015 VF165,
3830964,0.2243,39.67,30.773,10.22,       (2015 VG165),2015 VG165,
3830965,0.1615,39.81,33.384,13.64,       (2015 VH165),2015 VH165,
3830967,0.1151,39.54,34.993,6.06,       (2015 VJ165),2015 VJ165,
3830966,0.2599,39.95,29.566,3.12,       (2015 VK165),2015 VK165,
3830968,0.1658,39.8,33.202,22.63,       (2015 VL165),2015 VL165,
3830969,0.2138,39.83,31.316,7.20,       (2015 VM165),2015 VM165,
3830970,0.2360,39.61,30.266,3.94,       (2015 VN165),2015 VN165,
3830971,0.2160,39.83,31.231,9.99,       (2015 VO165),2015 VO165,
3830972,0.3389,39.76,26.280,15.09,       (2015 VP165),2015 VP165,
3830974,0.2804,39.55,28.461,19.05,       (2015 VQ165),2015 VQ165,
3830973,0.0511,39.81,37.775,12.69,       (2015 VR165),2015 VR165,
3830975,0.1827,39.75,32.492,3.07,       (2015 VS165),2015 VS165,
3830976,0.2836,39.71,28.451,13.53,       (2015 VT165),2015 VT165,
3830977,0.1664,39.58,32.994,5.13,       (2015 VU165),2015 VU165,
3830981,0.0909,30.33,27.579,16.82,       (2015 VV165),2015 VV165,
3830980,0.0528,30.31,28.710,4.99,       (2015 VW165),2015 VW165,
3830979,0.0692,30.25,28.162,17.10,       (2015 VX165),2015 VX165,
3830986,0.3071,48.22,33.411,1.29,       (2015 VY165),2015 VY165,
3830988,0.3736,48.24,30.219,4.11,       (2015 VZ165),2015 VZ165,
3830982,0.4210,48.24,27.935,13.12,       (2015 VA166),2015 VA166,
3830989,0.3346,48.23,32.091,1.05,       (2015 VB166),2015 VB166,
3830992,0.2482,48.63,36.556,2.91,       (2015 VC166),2015 VC166,
3830990,0.3644,48.23,30.650,1.91,       (2015 VD166),2015 VD166,
3830991,0.2195,48.33,37.720,4.33,       (2015 VE166),2015 VE166,
3830994,0.3219,48.23,32.702,1.57,       (2015 VF166),2015 VF166,
3830995,0.2162,48.28,37.838,17.13,       (2015 VG166),2015 VG166,
3830993,0.3233,48.33,32.701,3.38,       (2015 VH166),2015 VH166,
3830996,0.3024,48.13,33.578,3.65,       (2015 VJ166),2015 VJ166,
3830998,0.2081,48.51,38.415,2.32,       (2015 VK166),2015 VK166,
3830997,0.3300,48.38,32.415,5.45,       (2015 VL166),2015 VL166,
3831004,0.4473,63.91,35.318,0.81,       (2015 VM166),2015 VM166,
3831002,0.4851,63.52,32.705,6.01,       (2015 VN166),2015 VN166,
3831009,0.4872,76.22,39.087,11.22,       (2015 VO166),2015 VO166,
3831006,0.5292,76.3,35.920,21.23,       (2015 VP166),2015 VP166,
3831026,0.0494,44.01,41.839,2.02,       (2015 VQ166),2015 VQ166,
3831027,0.1755,44,36.278,6.82,       (2015 VR166),2015 VR166,
3831029,0.1270,43.97,38.391,2.73,       (2015 VS166),2015 VS166,
3831028,0.2048,44.07,35.040,8.25,       (2015 VT166),2015 VT166,
3831031,0.0807,44.02,40.469,3.55,       (2015 VU166),2015 VU166,
3831030,0.0725,44.01,40.818,2.76,       (2015 VV166),2015 VV166,
3831033,0.0953,44.02,39.821,1.52,       (2015 VW166),2015 VW166,
3831032,0.1196,43.89,38.641,3.06,       (2015 VX166),2015 VX166,
3831035,0.0763,44.02,40.659,1.23,       (2015 VY166),2015 VY166,
3831034,0.0695,44.06,40.999,4.46,       (2015 VZ166),2015 VZ166,
3831037,0.1018,44.07,39.586,11.36,       (2015 VA167),2015 VA167,
3831036,0.0763,44.02,40.657,2.94,       (2015 VB167),2015 VB167,
3831038,0.1475,44.1,37.596,3.70,       (2015 VC167),2015 VC167,
3831042,0.4199,56.14,32.567,16.23,       (2015 VD167),2015 VD167,
3831046,0.3939,56,33.940,29.65,       (2015 VE167),2015 VE167,
3831045,0.2802,56.09,40.372,36.58,       (2015 VF167),2015 VF167,
3831057,0.2566,42.68,31.732,4.74,       (2015 VG167),2015 VG167,
3831060,0.1440,42.66,36.512,0.67,       (2015 VH167),2015 VH167,
3831058,0.2085,42.55,33.676,3.50,       (2015 VJ167),2015 VJ167,
3831059,0.2679,42.66,31.232,11.97,       (2015 VK167),2015 VK167,
3831084,0.1531,36.79,31.152,10.59,       (2015 VL167),2015 VL167,
3831085,0.2122,36.71,28.918,4.34,       (2015 VM167),2015 VM167,
3831086,0.0794,36.77,33.851,4.33,       (2015 VN167),2015 VN167,
3831104,0.4114,59.6,35.081,17.58,       (2015 VO167),2015 VO167,
3831106,0.1220,40.98,35.976,21.66,       (2015 VP167),2015 VP167,
3831105,0.5613,86.86,38.103,28.62,       (2015 VQ167),2015 VQ167,
3831107,0.5507,70.42,31.641,14.36,       (2015 VR167),2015 VR167,
3831108,0.5232,82.06,39.129,7.10,       (2015 VS167),2015 VS167,
3831109,0.1980,50.89,40.819,6.19,       (2015 VT167),2015 VT167,
3831110,0.1818,46.73,38.231,4.95,       (2015 VU167),2015 VU167,
3831111,0.1517,44.55,37.794,11.90,       (2015 VV167),2015 VV167,
3831118,0.0148,38.37,37.802,1.28,       (2015 VW167),2015 VW167,
3831116,0.0506,38.99,37.014,20.05,       (2015 VX167),2015 VX167,
3831115,0.0126,39.06,38.564,34.86,       (2015 VY167),2015 VY167,
3831128,0.5281,33.9,16.000,15.39,       (2015 VZ167),2015 VZ167,
3831136,0.5369,73.24,33.920,5.60,       (2015 VA168),2015 VA168,
3831135,0.6511,100.2,34.963,4.28,       (2015 VB168),2015 VB168,
3831137,0.2847,44.67,31.953,7.70,       (2015 VC168),2015 VC168,
3831138,0.7816,118.1,25.795,22.42,       (2015 VD168),2015 VD168,
3831139,0.4956,69.78,35.195,2.10,       (2015 VE168),2015 VE168,
3831140,0.3084,41.44,28.660,34.75,       (2015 VF168),2015 VF168,
3831141,0.4698,65.57,34.765,13.76,       (2015 VG168),2015 VG168,
3831157,0.2594,49.28,36.501,15.83,       (2015 VH168),2015 VH168,
3831160,0.3595,59.95,38.399,9.87,       (2015 VJ168),2015 VJ168,
3831158,0.3543,59.61,38.488,14.27,       (2015 VK168),2015 VK168,
3831159,0.5697,88.53,38.095,16.12,       (2015 VL168),2015 VL168,
3831161,0.4163,64.33,37.550,13.68,       (2015 VM168),2015 VM168,
3831162,0.4011,61.85,37.041,20.17,       (2015 VN168),2015 VN168,
3831163,0.2965,54.3,38.204,4.52,       (2015 VO168),2015 VO168,
3835675,0.0067,45.86,45.554,2.00,       (2015 VP168),2015 VP168,
3835674,0.0388,43.88,42.178,0.25,       (2015 VQ168),2015 VQ168,
3835677,0.0672,44.75,41.740,1.67,       (2015 VR168),2015 VR168,
3835678,0.1736,47.19,38.995,3.49,       (2015 VS168),2015 VS168,
3835680,0.0431,45.67,43.705,1.20,       (2015 VT168),2015 VT168,
3835679,0.0743,44.72,41.392,1.16,       (2015 VU168),2015 VU168,
3835681,0.0688,45.88,42.727,2.12,       (2015 VV168),2015 VV168,
3835682,0.0386,43,41.342,1.95,       (2015 VW168),2015 VW168,
3835684,0.0228,43.45,42.459,2.65,       (2015 VX168),2015 VX168,
3835683,0.0287,43.13,41.890,1.76,       (2015 VY168),2015 VY168,
3835685,0.1446,44.5,38.064,6.19,       (2015 VZ168),2015 VZ168,
3835686,0.0467,44.24,42.170,2.17,       (2015 VA169),2015 VA169,
3835687,0.0728,44.33,41.102,2.08,       (2015 VB169),2015 VB169,
3835688,0.1786,43.87,36.036,2.50,       (2015 VC169),2015 VC169,
3835690,0.0634,43.1,40.372,2.24,       (2015 VD169),2015 VD169,
3835689,0.0380,44.67,42.975,2.53,       (2015 VE169),2015 VE169,
3835691,0.0565,44.17,41.672,3.19,       (2015 VF169),2015 VF169,
3835692,0.0621,46.98,44.059,2.18,       (2015 VG169),2015 VG169,
3835693,0.0283,43.22,41.996,2.52,       (2015 VH169),2015 VH169,
3835694,0.0681,43.26,40.317,2.88,       (2015 VJ169),2015 VJ169,
3835695,0.0522,44.13,41.822,2.33,       (2015 VK169),2015 VK169,
3835696,0.1041,45.22,40.516,7.07,       (2015 VL169),2015 VL169,
3835697,0.0105,40.96,40.531,28.04,       (2015 VM169),2015 VM169,
3835698,0.0314,42.83,41.487,6.16,       (2015 VN169),2015 VN169,
3835699,0.1193,46.04,40.548,3.78,       (2015 VO169),2015 VO169,
3835706,0.0515,43,40.780,3.58,       (2015 VP169),2015 VP169,
3835700,0.0279,44.19,42.960,0.71,       (2015 VQ169),2015 VQ169,
3835701,0.1489,42.93,36.541,17.17,       (2015 VR169),2015 VR169,
3835702,0.0416,43.73,41.907,1.44,       (2015 VS169),2015 VS169,
3835703,0.0826,44.18,40.529,1.30,       (2015 VT169),2015 VT169,
3835705,0.0309,42.84,41.519,1.59,       (2015 VU169),2015 VU169,
3835704,0.0725,43.3,40.163,3.00,       (2015 VV169),2015 VV169,
3835708,0.1779,45.56,37.452,17.89,       (2015 VW169),2015 VW169,
3835707,0.0546,44.24,41.825,3.17,       (2015 VX169),2015 VX169,
3835709,0.1617,47.22,39.587,11.18,       (2015 VY169),2015 VY169,
3835710,0.0844,45.61,41.760,1.68,       (2015 VZ169),2015 VZ169,
3835711,0.0502,43.83,41.631,1.64,       (2015 VA170),2015 VA170,
3835712,0.0166,44.14,43.407,2.94,       (2015 VB170),2015 VB170,
3835713,0.0562,43.95,41.477,1.46,       (2015 VC170),2015 VC170,
3835714,0.1508,45.97,39.041,10.08,       (2015 VD170),2015 VD170,
3835715,0.1382,42.86,36.935,9.81,       (2015 VE170),2015 VE170,
3835716,0.0186,43.1,42.295,2.25,       (2015 VF170),2015 VF170,
3835718,0.0823,42.41,38.917,0.51,       (2015 VG170),2015 VG170,
3835717,0.0695,45.16,42.020,1.31,       (2015 VH170),2015 VH170,
3835719,0.0362,43.18,41.615,4.74,       (2015 VJ170),2015 VJ170,
3835720,0.0460,43.7,41.692,2.21,       (2015 VK170),2015 VK170,
3835721,0.0664,40.38,37.694,26.73,       (2015 VL170),2015 VL170,
3835722,0.1374,45.68,39.408,5.72,       (2015 VM170),2015 VM170,
3835723,0.1100,41.95,37.339,16.42,       (2015 VN170),2015 VN170,
3835724,0.0332,44.27,42.797,2.91,       (2015 VO170),2015 VO170,
3835725,0.1331,46.48,40.293,5.91,       (2015 VP170),2015 VP170,
3835726,0.1485,42.9,36.535,10.55,       (2015 VQ170),2015 VQ170,
3835727,0.0374,43.61,41.981,1.61,       (2015 VR170),2015 VR170,
3835728,0.0264,41.75,40.651,18.13,       (2015 VS170),2015 VS170,
3835729,0.0218,43.77,42.817,1.15,       (2015 VT170),2015 VT170,
3835730,0.0326,43.05,41.644,1.84,       (2015 VU170),2015 VU170,
3835732,0.0295,43.56,42.271,0.91,       (2015 VV170),2015 VV170,
3835733,0.0412,46.13,44.231,1.03,       (2015 VW170),2015 VW170,
3835731,0.0715,47.05,43.691,2.64,       (2015 VX170),2015 VX170,
3835734,0.0253,43.52,42.415,1.76,       (2015 VY170),2015 VY170,
3835735,0.0844,44.59,40.829,4.18,       (2015 VZ170),2015 VZ170,
3835736,0.0399,43.27,41.548,1.20,       (2015 VA171),2015 VA171,
3835737,0.0719,44.14,40.962,2.38,       (2015 VB171),2015 VB171,
3835738,0.0596,44.8,42.125,3.59,       (2015 VC171),2015 VC171,
3835739,0.1140,46.96,41.604,2.78,       (2015 VD171),2015 VD171,
3835740,0.0841,44.31,40.582,1.82,       (2015 VE171),2015 VE171,
3835742,0.1043,43.07,38.574,18.08,       (2015 VF171),2015 VF171,
3835741,0.0113,42.92,42.438,6.09,       (2015 VG171),2015 VG171,
3835744,0.1061,45.26,40.453,2.46,       (2015 VH171),2015 VH171,
3835743,0.1745,46.72,38.568,21.63,       (2015 VJ171),2015 VJ171,
3835745,0.0647,43.47,40.653,5.11,       (2015 VK171),2015 VK171,
3835747,0.0450,47.23,45.105,1.60,       (2015 VL171),2015 VL171,
3835748,0.0969,44.32,40.029,2.04,       (2015 VM171),2015 VM171,
3835746,0.0236,44.05,43.015,2.63,       (2015 VN171),2015 VN171,
3835749,0.0598,44.43,41.776,2.86,       (2015 VO171),2015 VO171,
3835750,0.0509,43.69,41.469,3.93,       (2015 VP171),2015 VP171,
3835751,0.1230,45.55,39.945,13.25,       (2015 VQ171),2015 VQ171,
3835752,0.0653,45.53,42.552,5.64,       (2015 VR171),2015 VR171,
3835753,0.0747,44.49,41.163,2.94,       (2015 VS171),2015 VS171,
3835754,0.0524,43.7,41.408,2.35,       (2015 VT171),2015 VT171,
3835755,0.0270,43.96,42.778,2.60,       (2015 VU171),2015 VU171,
3835756,0.1781,46.32,38.071,2.73,       (2015 VV171),2015 VV171,
3835758,0.0073,43.6,43.278,2.35,       (2015 VW171),2015 VW171,
3835757,0.1007,45.54,40.955,6.55,       (2015 VX171),2015 VX171,
3835761,0.0278,43.45,42.235,3.00,       (2015 VY171),2015 VY171,
3835759,0.0799,44.62,41.053,2.83,       (2015 VZ171),2015 VZ171,
3835762,0.0743,44.6,41.283,3.01,       (2015 VA172),2015 VA172,
3835763,0.1317,47.06,40.861,4.07,       (2015 VC172),2015 VC172,
3835764,0.1221,42.43,37.251,5.11,       (2015 VD172),2015 VD172,
3835765,0.0620,44.16,41.419,3.69,       (2015 VE172),2015 VE172,
3835766,0.0291,43.78,42.508,2.92,       (2015 VF172),2015 VF172,
3835774,0.0821,44.34,40.698,3.43,       (2015 VG172),2015 VG172,
3835767,0.0639,44.2,41.374,2.88,       (2015 VH172),2015 VH172,
3835768,0.0868,44.3,40.451,1.45,       (2015 VJ172),2015 VJ172,
3835778,0.1390,46.41,39.958,1.93,       (2015 VK172),2015 VK172,
3835769,0.1179,43.99,38.807,3.69,       (2015 VL172),2015 VL172,
3835770,0.0843,46.26,42.363,1.50,       (2015 VM172),2015 VM172,
3835771,0.0450,45.98,43.908,2.02,       (2015 VN172),2015 VN172,
3835772,0.1221,43.74,38.406,8.60,       (2015 VO172),2015 VO172,
3835773,0.1384,45.68,39.352,3.46,       (2015 VP172),2015 VP172,
3835775,0.0371,44.14,42.507,0.96,       (2015 VQ172),2015 VQ172,
3835777,0.0333,45.81,44.286,1.59,       (2015 VR172),2015 VR172,
3835776,0.0421,46.62,44.652,0.59,       (2015 VS172),2015 VS172,
3835779,0.0464,44.7,42.626,0.98,       (2015 VT172),2015 VT172,
3835780,0.0244,39.85,38.876,1.59,       (2015 VU172),2015 VU172,
3835782,0.1655,42.9,35.798,19.97,       (2015 VV172),2015 VV172,
3835781,0.0358,44.7,43.101,1.48,       (2015 VW172),2015 VW172,
3835785,0.0367,43.89,42.275,2.09,       (2015 VX172),2015 VX172,
3835784,0.0470,45.73,43.583,1.75,       (2015 VY172),2015 VY172,
