Name,mag.,a(AU),e,sinI,n(deg/yr),g("/y),s("/yr),LCEx1E6,My
525460,6.41,44.0903507,0.0969167,0.0600627,1.233139,0.421728,-0.427383,0.01,100
525461,6.99,45.0394286,0.0900815,0.0410731,1.194360,0.373889,-0.376162,0.05,100
525462,6.21,45.7008564,0.0632960,0.0291921,1.168518,0.336772,-0.335153,0.03,100
525595,6.47,42.9796275,0.0291202,0.0328363,1.281256,0.463467,-0.465256,0.05,100
525596,6.62,46.9234264,0.1177332,0.0415106,1.123147,0.322997,-0.313071,0.03,100
525729,6.41,41.4188711,0.0892793,0.3201651,1.354302,0.261870,-0.399308,0.09,100
525815,6.24,55.4650520,0.2683383,0.2939297,0.873911,-0.145873,-0.117059,0.18,100
525816,6.67,43.7282967,0.1814395,0.1986121,1.248454,-0.213504,-0.383798,1.26,100
529938,7.04,39.4591978,0.1606788,0.0804899,1.456442,-1.258786,-0.421736,0.04,100
529940,6.44,54.5876400,0.3183559,0.2470959,0.895238,0.158555,-0.195096,2.33,100
530055,5.55,43.7113556,0.1414038,0.1153533,1.247830,0.662583,-0.509912,4.20,100
530231,6.66,44.2111218,0.1018302,0.0442756,1.228090,0.425523,-0.427963,0.11,100
530839,6.98,42.3282610,0.2340323,0.2415243,1.310855,-0.434806,-0.294606,0.17,100
530941,6.91,45.6513890,0.1949712,0.2030804,1.170460,0.303490,-0.369438,13.75,100
531040,6.39,43.3668001,0.0310054,0.2780315,1.264087,0.239337,-0.336332,0.03,100
531074,7.33,47.7995376,0.2579026,0.2390420,1.092412,-0.051382,-0.235243,3.12,100
531076,6.82,42.9143706,0.0307628,0.0278517,1.284180,0.469325,-0.470278,0.03,100
531141,6.52,46.5703013,0.1592846,0.2643543,1.135880,0.210268,-0.276732,3.75,100
531224,6.83,57.6599602,0.3339606,0.0547990,0.824523,0.234012,-0.209977,3.45,100
531682,6.07,42.7328148,0.0888870,0.1594596,1.292359,0.423682,-0.458098,0.09,100
531683,6.82,42.3302453,0.1635450,0.0580555,1.310876,-0.242632,-0.530067,0.77,100
531684,6.23,43.8037859,0.0414064,0.0394709,1.245258,0.421363,-0.417738,0.02,100
531917,6.76,43.7287252,0.1883998,0.1410091,1.248438,-0.341456,-0.350411,0.80,100
532026,6.04,47.4943814,0.1426335,0.1702149,1.102974,0.431448,-0.298944,1.35,100
532038,6.09,45.8877687,0.0649239,0.2903318,1.161349,0.187409,-0.257529,0.03,100
532039,7.41,43.7283282,0.2434554,0.0261193,1.248436,-0.363565,-0.364101,0.06,100
532092,5.54,39.4590099,0.1198023,0.3545295,1.456403,-1.680989,-0.340552,0.41,100
532093,5.27,47.4257664,0.1852579,0.2991646,1.105319,0.285159,-0.263533,1.00,100
532095,6.88,40.9052687,0.0649576,0.3356814,1.379886,0.244076,-0.402918,1.12,100
533028,6.72,43.7284643,0.2244224,0.1053937,1.248434,-0.380752,-0.346603,0.21,100
533205,6.22,43.8811678,0.0206452,0.0537432,1.241964,0.402918,-0.406694,0.04,100
533206,6.03,43.2865152,0.0386687,0.1168122,1.267653,0.402215,-0.425104,0.37,100
533207,6.59,37.9641161,0.0361673,0.1050902,1.543453,1.019859,-1.038959,0.36,100
533397,6.36,43.9475579,0.0250085,0.0706377,1.239148,0.394313,-0.400122,0.03,100
533506,6.48,43.2081442,0.0541913,0.1196518,1.271094,0.404057,-0.432806,0.02,100
533507,6.46,37.8913178,0.0191008,0.3797692,1.548260,0.187743,-0.504459,13.34,100
533561,6.62,41.4007938,0.1027973,0.2869669,1.355146,0.312393,-0.435500,4.27,100
533676,6.28,43.3263878,0.0644532,0.0513521,1.265902,0.453459,-0.455071,0.02,100
533704,6.18,46.0755527,0.1900424,0.2214412,1.154257,0.266087,-0.334040,3.46,100
533868,6.36,38.7398710,0.0420923,0.0480996,1.497323,1.187100,-0.987614,0.28,100
534074,6.03,42.3313806,0.0942155,0.1190359,1.310782,-1.089892,-0.454190,0.15,100
534314,7.19,42.3303024,0.1579203,0.1340285,1.310796,-0.965643,-0.362511,0.02,100
534405,6.11,42.9957286,0.0217005,0.0186196,1.280536,0.463608,-0.463703,0.03,100
534625,5.55,44.5111395,0.0447613,0.0382029,1.215687,0.383029,-0.381814,0.03,100
534626,6.66,47.7986842,0.2404361,0.0992718,1.092397,-0.162138,-0.214591,1.77,100
535018,6.08,44.1013395,0.0615514,0.0290792,1.232674,0.410018,-0.410481,1.28,100
535019,7.32,36.4826973,0.0795876,0.1718081,1.638282,-4.990424,-0.692640,0.04,100
535020,5.87,42.6251290,0.0865361,0.3410291,1.297214,0.216703,-0.334764,0.82,100
535021,6.10,41.4707987,0.1213377,0.2696997,1.352030,0.338944,-0.460415,8.15,100
535022,6.29,42.3477408,0.0621630,0.1525927,1.309728,0.717024,-0.470569,2.31,100
535023,6.29,44.0534281,0.0913437,0.0325763,1.234689,0.431046,-0.431591,0.39,100
535025,7.23,47.7980039,0.2814097,0.1818205,1.092419,0.002672,-0.215701,13.38,100
535027,5.88,44.0658276,0.1688729,0.2241848,1.234053,0.333451,-0.403496,4.95,100
535028,5.96,45.4857028,0.0452470,0.0102932,1.176876,0.342984,-0.339720,1.33,100
535032,7.39,39.4582790,0.1736327,0.1153467,1.456460,-1.062120,-0.375096,0.16,100
535168,7.17,39.4582108,0.1713428,0.1110734,1.456457,-1.101197,-0.368464,0.03,100
535466,6.89,42.7523859,0.1975371,0.2679959,1.291692,0.400491,-0.471865,34.48,100
535987,6.87,46.5395758,0.2313969,0.1497780,1.137417,0.343512,-0.420442,999.99,100
535989,5.76,44.8926215,0.0399001,0.0047200,1.200222,0.367425,-0.364955,0.03,100
535990,6.74,45.0334542,0.1840529,0.1747794,1.195182,0.403618,-0.416987,4.23,100
535991,5.99,55.4655643,0.3535152,0.1374015,0.873921,-0.087235,-0.138108,0.12,100
536287,6.58,41.6264683,0.1413679,0.3351274,1.344276,0.283983,-0.399879,8.09,100
536919,5.91,45.9470410,0.1302949,0.0780137,1.159142,0.341728,-0.354248,0.03,100
536920,6.30,42.6383163,0.0321596,0.2667055,1.296628,0.259616,-0.371380,0.06,100
536921,7.15,40.3002620,0.1321700,0.3356957,1.410801,0.319097,-0.459392,10.59,100
536922,6.89,43.7283424,0.2242844,0.1229764,1.248435,-0.369530,-0.331463,0.14,100
538690,5.84,46.6298603,0.1602157,0.0904379,1.133774,0.337662,-0.347254,0.09,100
538691,6.12,43.4368193,0.0785162,0.1434116,1.261059,0.390616,-0.421994,0.19,100
542258,5.67,57.9036356,0.3655593,0.0717546,0.819304,-0.060882,-0.127929,0.74,100
543354,4.42,57.1945752,0.3978910,0.1986536,0.838410,0.200552,-0.259870,999.99,100
543375,5.84,41.9232447,0.0534408,0.2106660,1.329966,0.392441,-0.452635,0.97,100
543733,6.42,46.2911094,0.1928214,0.2958805,1.146216,0.196857,-0.284972,0.97,100
544430,6.85,55.4656958,0.4010152,0.0819003,0.873928,-0.041879,-0.154992,1.77,100
544977,6.30,40.8046805,0.0744476,0.3552250,1.384985,0.241506,-0.392834,0.35,100
545361,5.88,42.7545625,0.1007223,0.1750058,1.291381,0.414912,-0.456428,2.61,100
547617,6.01,43.4777468,0.0726485,0.2462756,1.259260,0.276652,-0.357775,0.03,100
548504,6.34,43.4121097,0.0113998,0.0221355,1.262152,0.591743,-0.436039,0.03,100
553138,6.42,45.8918589,0.1777146,0.1715114,1.161229,0.310503,-0.361352,1.65,100
553893,5.60,45.9407844,0.1495217,0.1161191,1.159378,0.333430,-0.359683,0.43,100
553898,6.66,44.8560219,0.1462804,0.1252620,1.201697,0.354873,-0.406318,0.69,100
554000,6.25,51.1135702,0.2510246,0.3327114,0.987869,0.129363,-0.189363,0.25,100
554102,6.45,47.7996405,0.1125217,0.2657352,1.092390,0.032818,-0.212755,1.67,100
554780,6.82,46.5382556,0.1652613,0.0599363,1.137128,0.357185,-0.365235,0.13,100
554856,6.18,47.8037689,0.0986241,0.1186429,1.092279,-0.099721,-0.239263,0.72,100
554982,6.35,42.7359654,0.0257409,0.0591159,1.292229,0.459617,-0.475649,0.02,100
555678,5.35,43.5795983,0.1689151,0.0905795,1.256584,0.679512,-0.567229,4.50,100
555757,5.68,44.9169348,0.0864496,0.1601417,1.199226,0.308369,-0.345994,0.42,100
555820,5.44,41.4221234,0.0893578,0.3095404,1.354145,0.274407,-0.408389,0.53,100
555915,5.43,40.6992594,0.0999479,0.2156278,1.390357,0.181714,-0.549671,3.16,100
556004,4.76,55.4296252,0.3394433,0.1794046,0.874788,0.162580,-0.217976,4.18,100
556068,5.09,39.4617436,0.0199868,0.2378168,1.456273,-1.727875,-0.405151,0.02,100
556416,4.79,46.3922066,0.1220879,0.1043852,1.142491,0.309984,-0.324036,0.02,100
558224,6.51,44.1340159,0.1492576,0.2909518,1.231266,0.237614,-0.335673,1.56,100
559179,6.60,43.7288742,0.0907311,0.1645033,1.248437,-0.195315,-0.383662,1.52,100
559180,5.92,43.6226054,0.0391284,0.1070634,1.253019,0.397362,-0.410511,0.03,100
559182,4.81,46.9960447,0.1707665,0.1671478,1.120552,0.295143,-0.315979,1.87,100
560552,6.39,44.3999573,0.1423757,0.3095239,1.220210,0.216586,-0.311991,1.34,100
564160,6.67,36.4908639,0.1015304,0.1934802,1.637201,-0.907170,-0.892994,6.88,100
568573,7.09,48.9556680,0.2994908,0.1568711,1.081711,0.396749,-0.527076,999.99,100
575713,5.82,39.4586159,0.1758795,0.2258823,1.456478,-0.869486,-0.404872,0.55,100
576212,6.61,40.5748008,0.0195144,0.2569892,1.396806,0.381283,-0.483806,0.04,100
576256,5.52,47.8001354,0.2713424,0.1384880,1.092350,-0.495032,-0.200197,0.04,100
577627,7.21,40.9721575,0.1219771,0.3353695,1.376448,0.280113,-0.420468,6.33,100
578833,6.54,50.5308320,0.2723165,0.2922288,1.005034,0.174650,-0.227302,2.54,100
578834,7.04,39.4584677,0.1904768,0.1701889,1.456487,-0.775079,-0.406906,0.65,100
578993,5.12,39.4638752,0.0680446,0.3155877,1.456132,-4.604589,-0.393501,0.62,100
579077,6.30,41.1307159,0.0425916,0.2797417,1.368574,0.393652,-0.433911,0.05,100
581804,8.42,47.7981264,0.2223685,0.1537497,1.092419,0.000095,-0.209237,11.10,100
587670,7.67,42.5767849,0.0344929,0.0193883,1.299488,0.503820,-0.495587,0.03,100
591392,6.58,45.6210529,0.1244590,0.1109013,1.171585,0.332167,-0.354992,0.40,100
592044,6.15,46.4618637,0.1143330,0.1728554,1.139908,0.265202,-0.296596,0.40,100
592147,6.84,46.6046164,0.1722656,0.0629702,1.134715,0.361294,-0.369448,2.48,100
592148,6.13,44.0577370,0.0714150,0.0281902,1.234508,0.417653,-0.418068,0.03,100
592487,6.05,45.2715861,0.1016041,0.1289390,1.185175,0.324057,-0.350255,0.03,100
593616,7.11,43.0208629,0.0193675,0.2186541,1.279382,0.303619,-0.383048,0.03,100
593617,8.51,34.9502915,0.0571250,0.1080098,1.747300,-10.265373,-1.235606,0.32,100
599752,5.64,45.2543736,0.1437200,0.2262291,1.185847,0.262585,-0.330108,0.63,100
600181,6.42,44.8990658,0.0340051,0.0301896,1.199962,0.363405,-0.361560,0.03,100
602572,7.06,49.7368684,0.2595849,0.1850114,1.029419,0.245800,-0.289980,10.63,100
609221,6.12,43.9865834,0.0803934,0.0198435,1.237505,0.430958,-0.428501,0.29,100
609222,6.54,44.2575388,0.0643598,0.0176113,1.226155,0.404849,-0.404320,0.02,100
612019,7.16,42.9371143,0.0534615,0.0294173,1.283161,0.480519,-0.477956,0.03,100
612026,7.31,44.1622540,0.0582235,0.0443611,1.230125,0.401104,-0.404005,0.02,100
612045,6.86,39.4585125,0.1767687,0.0870459,1.456464,-1.020780,-0.395169,0.09,100
612047,6.37,42.6790391,0.0151515,0.0357126,1.294818,0.532730,-0.481926,0.00,100
612048,6.18,43.9504089,0.1289521,0.1523369,1.239021,0.398556,-0.423550,0.07,100
612049,6.62,43.7882831,0.0245625,0.0138704,1.245920,0.419736,-0.416834,0.03,100
612081,6.70,45.6358002,0.1315772,0.0131511,1.171043,0.375574,-0.393000,0.49,100
612082,6.78,43.2458191,0.0483025,0.0089577,1.269443,0.460619,-0.466545,0.10,100
612083,6.74,45.4874188,0.1142229,0.0457888,1.176795,0.372616,-0.370048,1.69,100
612085,6.11,46.9274005,0.0063483,0.3715883,1.122951,0.127528,-0.204329,0.03,100
612086,7.11,42.3289541,0.2204771,0.1637776,1.310848,-0.497905,-0.334651,0.31,100
612087,7.22,44.2439882,0.0712794,0.0341454,1.226719,0.405522,-0.406833,0.03,100
612092,7.61,42.9847439,0.0287823,0.0552971,1.281025,0.455033,-0.460065,0.02,100
612095,7.07,38.0947093,0.0177383,0.0416847,1.535537,0.673119,-1.096020,0.00,100
612100,6.87,44.1208436,0.0634505,0.0400833,1.231856,0.406809,-0.409106,0.09,100
612102,7.48,39.4588662,0.1514421,0.1713542,1.456431,-1.382061,-0.378343,0.10,100
612141,6.19,43.0516385,0.0844509,0.1589434,1.278027,0.391586,-0.437291,0.43,100
612144,6.75,44.3089120,0.0908134,0.1394118,1.223992,0.350337,-0.383570,2.47,100
612146,7.15,43.9289714,0.0644821,0.0219309,1.239941,0.424482,-0.422270,0.03,100
612147,7.05,43.9098088,0.0438650,0.0238874,1.240751,0.415466,-0.414381,0.03,100
612149,6.08,44.2144163,0.1097741,0.1891364,1.227931,0.318147,-0.374176,0.38,100
612150,5.76,47.1240792,0.1470779,0.3544230,1.115935,0.152501,-0.223453,0.02,100
612156,7.66,45.1744295,0.1077967,0.0980611,1.189006,0.352707,-0.368271,0.04,100
612157,7.62,43.9719612,0.0641447,0.0359920,1.238122,0.417471,-0.418184,0.06,100
612158,8.06,39.9632131,0.1606207,0.2633593,1.428123,0.446957,-0.636674,999.99,100
612161,6.24,41.3230104,0.0866467,0.3131743,1.359017,0.286796,-0.408513,0.65,100
612166,6.76,43.0512203,0.0339005,0.0290087,1.278060,0.462245,-0.462306,0.03,100
612167,6.77,43.2565347,0.0471752,0.0469119,1.268969,0.449252,-0.451750,0.02,100
612174,6.85,44.1700966,0.0494681,0.0203863,1.229798,0.403605,-0.402560,0.02,100
612175,6.44,44.0565953,0.0892978,0.0155167,1.234558,0.432595,-0.431091,0.00,100
612176,6.70,47.7999521,0.1984409,0.1063312,1.092358,-0.442268,-0.213700,0.27,100
612203,6.14,44.9461901,0.0130345,0.0098354,1.198075,0.361402,-0.357613,0.03,100
612213,7.70,43.2939982,0.0331028,0.0188830,1.267323,0.449806,-0.447757,0.03,100
612214,6.81,44.0277756,0.0609681,0.0290525,1.235767,0.414212,-0.414298,0.03,100
612217,6.55,42.7693900,0.0511242,0.0186137,1.290719,0.496324,-0.489923,0.05,100
612218,5.66,39.4615723,0.1154882,0.0415041,1.456352,-2.230487,-0.517774,0.00,100
612236,6.64,42.9970925,0.0460281,0.0266433,1.280476,0.472223,-0.470837,0.03,100
612237,6.84,45.2844461,0.1159199,0.0192821,1.184682,0.380261,-0.384973,0.04,100
612238,6.74,44.4621363,0.0310485,0.0784490,1.217694,0.365883,-0.374270,0.03,100
612240,7.67,43.7292346,0.1451488,0.0650650,1.248433,-0.382703,-0.384845,0.46,100
612241,8.08,39.4613566,0.1123489,0.0973999,1.456329,-2.481918,-0.459210,0.28,100
612242,6.56,44.0521926,0.0625674,0.0431254,1.234739,0.409328,-0.412097,0.03,100
612244,6.93,44.0840992,0.0385765,0.0294801,1.233398,0.403452,-0.402803,0.03,100
612333,6.91,45.0394950,0.0618070,0.0110814,1.194356,0.366151,-0.364076,0.03,100
612350,7.06,55.4644321,0.4232947,0.0084037,0.873924,-0.065555,-0.125173,0.11,100
612352,7.41,39.4630916,0.0935724,0.0595607,1.456227,-3.587858,-0.468893,0.03,100
612388,6.29,42.7308409,0.0225802,0.0115285,1.292464,0.480086,-0.481866,0.03,100
612524,7.33,47.7993813,0.3127586,0.0872243,1.092384,-0.252712,-0.215638,0.37,100
612533,4.86,39.4597936,0.1238575,0.2265378,1.456380,-1.930480,-0.386043,0.05,100
612547,7.98,39.4582653,0.1763187,0.0931498,1.456463,-1.032818,-0.378027,0.18,100
612548,7.35,44.2735426,0.1024094,0.1501115,1.225478,0.348637,-0.387338,1.02,100
612549,6.39,43.6845614,0.0239061,0.0276980,1.250361,0.435501,-0.421437,0.04,100
612573,7.10,43.9135275,0.0607096,0.0301128,1.240594,0.421733,-0.420638,0.04,100
612574,6.74,39.4581823,0.2043144,0.0891602,1.456495,-0.693644,-0.400412,0.13,100
612576,7.12,45.3840673,0.1307943,0.1054618,1.180778,0.351638,-0.372808,0.02,100
612577,7.78,38.7806739,0.0616990,0.1178180,1.494938,0.967431,-0.903436,4.71,100
612578,6.66,46.6031552,0.1912779,0.1137829,1.134760,0.350151,-0.377488,3.48,100
612579,7.38,44.2244139,0.0793609,0.0284039,1.227540,0.412265,-0.413197,0.52,100
612580,6.78,38.2879391,0.0479487,0.0417408,1.523928,1.231393,-1.105644,0.14,100
612581,6.97,39.4593555,0.1456676,0.1512310,1.456421,-1.492061,-0.404245,0.30,100
612582,7.13,43.3622612,0.0359865,0.0248562,1.264331,0.445918,-0.443821,0.03,100
612583,7.18,43.0680389,0.0541180,0.0594146,1.277310,0.458725,-0.462783,0.96,100
612584,5.03,49.6537126,0.2425376,0.0778759,1.031795,0.300086,-0.319596,4.83,100
612619,6.54,42.5439115,0.0349823,0.0576078,1.300992,0.496194,-0.491017,0.03,100
612621,7.82,39.4586557,0.1708058,0.1398288,1.456460,-1.071568,-0.396000,0.04,100
612687,7.45,42.6727478,0.0237685,0.0392655,1.295104,0.476930,-0.483904,0.03,100
612719,6.36,44.1936910,0.0479795,0.0382883,1.228812,0.398154,-0.399032,0.05,100
612733,6.93,46.7969513,0.1636680,0.0597457,1.127713,0.353154,-0.353029,1.19,100
612793,7.03,43.7310150,0.1073655,0.0826990,1.248164,0.603786,-0.463020,1.68,100
612794,6.46,44.2396163,0.0890048,0.0111034,1.226903,0.420381,-0.420731,0.27,100
612795,7.00,43.8500660,0.0415035,0.0233824,1.243288,0.418837,-0.417112,0.03,100
612892,6.79,47.7998487,0.2866281,0.1829983,1.092357,-0.444110,-0.197099,0.06,100
612931,5.23,47.7977983,0.2385854,0.1761129,1.092418,-0.012703,-0.204819,12.83,100
612985,6.08,42.5374992,0.0947443,0.2553999,1.301240,0.372723,-0.402456,0.06,100
613087,7.08,42.3321028,0.0998461,0.0968402,1.310740,-1.467544,-0.431474,0.03,100
613100,7.53,42.3300231,0.2295482,0.0591911,1.310875,-0.249587,-0.495613,2.57,100
613468,6.68,42.3297796,0.1803023,0.1447397,1.310822,-0.730827,-0.362870,0.37,100
613857,7.51,41.6484446,0.1388988,0.3514060,1.343534,0.266295,-0.383352,4.15,100
614688,6.92,43.3394324,0.0499618,0.0274430,1.265331,0.452929,-0.450141,0.00,100
616560,6.54,55.4645636,0.4037040,0.0828382,0.873921,-0.085998,-0.121870,0.23,100
617103,6.43,50.6508061,0.2758602,0.3165788,1.001443,0.146017,-0.214435,12.06,100
620065,6.47,44.8814621,0.0602810,0.1488912,1.200658,0.311590,-0.342293,0.03,100
620088,6.69,51.5253360,0.2248203,0.2372055,0.976063,0.170212,-0.200379,0.04,100
620502,6.61,47.7984186,0.2001420,0.0421702,1.092412,-0.048674,-0.216207,5.25,100
621861,6.94,47.7983282,0.2687703,0.1754905,1.092418,-0.006958,-0.214950,10.99,100
622544,6.94,39.4628091,0.0606563,0.2230294,1.456289,-2.917342,-0.549195,2.23,100
623070,7.83,49.6802647,0.2895790,0.2364853,1.032302,0.238740,-0.300009,NaN,100
640522,7.01,46.1051974,0.0757990,0.0063727,1.153179,0.327840,-0.324360,0.01,100
646188,6.07,41.5617884,0.0645411,0.4372034,1.347281,0.140710,-0.305067,0.03,100
659889,7.83,51.7027545,0.3230249,0.2614308,0.971034,-0.030132,-0.195520,0.93,100
666182,6.20,55.4655571,0.4033074,0.0617931,0.873927,-0.047113,-0.150335,1.46,100
666184,6.65,36.6368564,0.0164197,0.0830718,1.628093,5.761982,-1.385896,3.12,100
666185,6.53,39.4584220,0.1716035,0.1514825,1.456460,-1.065015,-0.379945,0.24,100
666201,6.08,44.1307182,0.0315456,0.0335200,1.231443,0.398791,-0.398210,0.03,100
666449,7.00,49.3785967,0.2472584,0.1443713,1.040410,0.235902,-0.303647,7.92,100
667160,6.92,46.5132317,0.1961491,0.2801922,1.137998,0.207676,-0.289240,2.65,100
667474,7.09,45.0130488,0.1112835,0.0411589,1.195413,0.389521,-0.392423,0.23,100
669235,6.67,42.3294348,0.1910436,0.1491812,1.310823,-0.716912,-0.334325,0.04,100
670817,5.23,47.1946800,0.1361002,0.1050322,1.113525,0.323272,-0.306508,2.45,100
670857,5.37,41.5063515,0.1422019,0.4130125,1.350025,0.176801,-0.339450,1.03,100
671087,5.39,43.6569458,0.1930995,0.3497103,1.251115,0.353293,-0.348414,9.12,100
671468,5.90,43.7276022,0.1015536,0.0523393,1.248723,0.621425,-0.460189,1.43,100
671593,6.09,39.4600943,0.1332249,0.1427049,1.456399,-1.729979,-0.439624,0.18,100
673088,6.28,46.1344014,0.0817456,0.0369503,1.152084,0.325476,-0.324355,0.03,100
673589,7.86,41.3649540,0.0858580,0.3943474,1.356925,0.186835,-0.342971,0.21,100
674546,6.24,45.3271503,0.0907343,0.2975144,1.182964,0.192255,-0.274282,1.66,100
685799,5.94,41.3860727,0.0526262,0.2944631,1.355920,0.289607,-0.412144,0.52,100
686150,6.03,39.4578520,0.1952338,0.1320967,1.456486,-0.782102,-0.369133,0.29,100
688708,6.82,40.2525320,0.1134853,0.3279578,1.413599,0.324758,-0.461117,11.20,100
690822,5.91,39.4587179,0.1752492,0.0267791,1.456461,-1.054980,-0.407499,0.03,100
691721,5.76,36.4820330,0.0866583,0.0971237,1.638326,-4.351382,-0.621615,0.09,100
692887,6.10,43.7286443,0.1331629,0.1807608,1.248441,-0.245913,-0.373556,1.62,100
1994ES2,7.68,45.8832190,0.1111520,0.0306890,1.161562,0.348586,-0.351221,0.05,100
1995DB2,7.75,46.5093277,0.1364960,0.0461646,1.138185,0.339465,-0.341157,0.03,100
1996KV1,7.30,45.2599943,0.0948990,0.0972878,1.185634,0.341558,-0.356220,0.10,100
1997GA45,8.80,47.2696121,0.1767183,0.1332504,1.110835,0.370447,-0.334823,0.13,100
1997QH4,7.10,42.7504595,0.0829016,0.2314503,1.291540,0.322912,-0.403697,0.28,100
1998FS144,6.73,41.8307528,0.0337076,0.2001773,1.334382,0.398971,-0.460111,0.02,100
1998HN151,8.25,37.9815791,0.0486016,0.4009790,1.542224,0.200768,-0.477836,6.05,100
1998HO151,7.99,41.4501755,0.0932125,0.2631540,1.352812,0.337591,-0.450544,3.79,100
1998KS65,7.65,43.8331664,0.0299559,0.0134812,1.244007,0.417621,-0.415590,0.03,100
1998KY61,7.29,44.3956013,0.0507336,0.0177323,1.220438,0.393091,-0.391305,0.04,100
1998WV24,7.18,39.0240769,0.0438313,0.0186141,1.481000,1.549293,-0.969502,0.03,100
1998WW31,6.37,44.7049025,0.0814278,0.1422160,1.207782,0.328608,-0.359800,0.05,100
1998WX24,6.70,43.3573499,0.0350882,0.0208467,1.264546,0.446687,-0.444373,0.03,100
1998WY31,6.88,45.2546164,0.1183445,0.0193112,1.185849,0.383863,-0.388187,0.64,100
1998WZ31,8.13,39.4586817,0.1543931,0.2358835,1.456445,-1.231878,-0.374807,0.63,100
1999CB119,6.98,46.9777443,0.1254632,0.1405162,1.121191,0.286277,-0.295378,0.04,100
1999CC119,7.18,44.8282427,0.0698426,0.0348213,1.202810,0.374927,-0.376102,0.03,100
1999CG154,7.38,43.1010563,0.0812217,0.0296800,1.275850,0.508285,-0.487195,0.24,100
1999CH119,7.22,43.3635820,0.0852950,0.3158898,1.264220,0.212499,-0.324490,0.39,100
1999CH154,7.67,43.0898098,0.0199829,0.0328432,1.276343,0.454735,-0.455932,0.03,100
1999CJ119,7.43,45.3916763,0.0746892,0.0852822,1.180477,0.334354,-0.344503,0.02,100
1999CK158,8.20,40.8846672,0.0785656,0.2721634,1.380947,0.346465,-0.466826,1.71,100
1999CM119,7.95,43.9779885,0.0983926,0.0265188,1.237872,0.449420,-0.443226,0.04,100
1999CM153,7.41,45.7463992,0.1457688,0.0264223,1.166773,0.387786,-0.389355,1.05,100
1999CN119,7.96,43.7976106,0.0338428,0.0385435,1.245521,0.417503,-0.416058,0.03,100
1999CN153,7.96,43.9169489,0.1173845,0.1175876,1.240443,0.434087,-0.435442,0.23,100
1999CP153,7.72,44.2677550,0.0822041,0.0390685,1.225732,0.408618,-0.411736,0.04,100
1999CQ133,6.91,41.3452722,0.0818263,0.2038992,1.357962,0.445709,-0.509256,0.24,100
1999CQ153,8.10,46.4302601,0.0605090,0.0304069,1.141086,0.310896,-0.306534,0.03,100
1999CS153,8.14,43.8771883,0.0366107,0.0380970,1.242136,0.411855,-0.412631,0.41,100
1999CW131,7.87,43.7240590,0.0916843,0.1426933,1.248854,0.558268,-0.421527,1.55,100
1999DA,7.81,43.3174023,0.0652462,0.0207100,1.266298,0.465163,-0.460155,0.03,100
1999DH8,8.66,44.1532474,0.0657565,0.0478813,1.230502,0.403482,-0.407124,0.01,100
1999GS46,6.69,44.6259648,0.0930079,0.0872676,1.210998,0.385860,-0.389047,0.03,100
1999HG12,7.18,43.7292673,0.1342962,0.0781401,1.248429,-0.419720,-0.416648,0.58,100
1999HH12,6.98,43.6078932,0.0188947,0.0528056,1.253659,0.420387,-0.421373,0.03,100
1999HJ12,7.39,43.1154447,0.0583580,0.0647207,1.275210,0.461136,-0.461057,0.55,100
1999HS11,6.72,44.1687467,0.0149827,0.0193314,1.229853,0.397337,-0.394644,0.03,100
1999JD132,7.65,43.3157882,0.0663533,0.1665890,1.266349,0.359928,-0.408828,0.00,100
1999KR18,7.90,43.7289667,0.1692111,0.1109828,1.248436,-0.362360,-0.366721,0.74,100
1999OA4,7.90,44.4513151,0.0635244,0.0405916,1.218144,0.391036,-0.391652,0.01,100
1999OC4,8.26,45.4945898,0.1633836,0.0170499,1.176488,0.282417,-0.410825,0.32,100
1999OD4,7.21,41.4770934,0.0989489,0.2718601,1.351466,0.325839,-0.444104,1.18,100
1999OG4,7.75,47.0610603,0.1313429,0.0110152,1.118226,0.339794,-0.320208,0.04,100
1999OZ3,7.13,44.0234028,0.0878419,0.0327507,1.235954,0.431979,-0.430658,0.05,100
1999RG215,7.30,46.4530289,0.0738270,0.0318142,1.140248,0.313769,-0.309676,0.03,100
1999RR215,8.09,44.1687037,0.1016148,0.0421317,1.229860,0.429313,-0.430987,0.25,100
1999RT214,7.79,42.6013588,0.0560337,0.0446776,1.298364,0.527318,-0.501171,0.01,100
1999RU214,6.97,55.4475270,0.3365409,0.0551478,0.874586,0.399411,-0.317271,8.49,100
1999RV214,7.84,46.8877596,0.0332105,0.0209346,1.124422,0.295628,-0.286035,0.00,100
1999RV215,8.39,44.6994896,0.1894172,0.3806675,1.207956,0.176502,-0.280930,0.98,100
1999RW214,7.27,42.9551775,0.0230935,0.0368700,1.282349,0.461712,-0.464342,0.03,100
1999RX214,6.78,46.1978231,0.1743795,0.1029720,1.149713,0.352151,-0.378650,4.06,100
1999RX215,7.43,46.9943305,0.1369936,0.0138681,1.120605,0.341991,-0.326439,1.83,100
2000CL104,6.37,44.4684313,0.0835823,0.0215544,1.217443,0.409899,-0.403263,0.02,100
2000CL105,6.49,43.0628794,0.0517628,0.0568301,1.277556,0.458187,-0.464632,0.40,100
2000CM104,7.48,44.3631588,0.0893144,0.0229060,1.221781,0.413241,-0.412982,0.04,100
2000CN114,7.21,43.9719581,0.0497565,0.0047436,1.238121,0.415972,-0.490111,0.02,100
